image_name,seed,method,mIoU,F1,Boundary_IoU
dunedin_1090,123,Compact-ResUNet target-adapted,0.47172108966382886,0.6410468572835019,0.2784197376677159
dunedin_1091,123,Compact-ResUNet target-adapted,0.6335152791515161,0.7756465914176657,0.3795811518352135
dunedin_1092,123,Compact-ResUNet target-adapted,0.48402989925318946,0.6523182578687161,0.33506835570187915
dunedin_1093,123,Compact-ResUNet target-adapted,0.7693676283382117,0.8696526555769544,0.5436335256845529
dunedin_1094,123,Compact-ResUNet target-adapted,0.7336303372682778,0.8463515220022727,0.5309076883529676
dunedin_1095,123,Compact-ResUNet target-adapted,0.5717812359412925,0.7275582922946815,0.40876961782794463
dunedin_1096,123,Compact-ResUNet target-adapted,0.716825873061708,0.8350594947445227,0.5090353541043208
dunedin_1097,123,Compact-ResUNet target-adapted,0.7384293903372513,0.8495362474214629,0.4973407343765303
dunedin_1098,123,Compact-ResUNet target-adapted,0.7625900148369027,0.8653061783144006,0.5761235279989263
dunedin_1099,123,Compact-ResUNet target-adapted,0.7291540571520364,0.8433650595053075,0.5082273665916569
dunedin_11,123,Compact-ResUNet target-adapted,0.7672423588233018,0.8682933101875587,0.4989503988499402
dunedin_110,123,Compact-ResUNet target-adapted,0.8006531670500903,0.8892919321733915,0.2461477899020185
dunedin_1100,123,Compact-ResUNet target-adapted,0.7600755753105791,0.8636851575834921,0.5152094012972357
dunedin_1101,123,Compact-ResUNet target-adapted,0.7066199614177752,0.8280929291728678,0.512654536973189
dunedin_1102,123,Compact-ResUNet target-adapted,0.6681873604322768,0.8010939014176363,0.4862373381352922
dunedin_1103,123,Compact-ResUNet target-adapted,0.7101049213093803,0.8304811154692973,0.45501369651712065
dunedin_1104,123,Compact-ResUNet target-adapted,0.8354254025926605,0.910334357814276,0.5428365903379863
dunedin_1105,123,Compact-ResUNet target-adapted,0.7167307692311324,0.8349949591129271,0.48325676864532646
dunedin_1106,123,Compact-ResUNet target-adapted,0.543026285973908,0.7038458008263389,0.40845615873656865
dunedin_1107,123,Compact-ResUNet target-adapted,0.668238873264461,0.8011309219245345,0.4322764956318017
dunedin_1108,123,Compact-ResUNet target-adapted,0.6810605643877725,0.8102748691100511,0.3874706930518851
dunedin_1109,123,Compact-ResUNet target-adapted,0.6415556484860009,0.7816434966156331,0.4029088329208871
dunedin_111,123,Compact-ResUNet target-adapted,0.7734936364065966,0.8722823928184518,0.27053605199164277
dunedin_1110,123,Compact-ResUNet target-adapted,0.6668494195617105,0.8001315676575235,0.4179761415079475
dunedin_1111,123,Compact-ResUNet target-adapted,0.5793977557123122,0.733694540993934,0.4035177486427774
dunedin_1112,123,Compact-ResUNet target-adapted,0.5505143174880441,0.710105429248171,0.33978209958588845
dunedin_1113,123,Compact-ResUNet target-adapted,0.667366280786845,0.8005035108081732,0.371136040761421
dunedin_1114,123,Compact-ResUNet target-adapted,3.2786885235151837e-10,3.2786885235151837e-10,2.096436058260705e-10
dunedin_1115,123,Compact-ResUNet target-adapted,0.6681297244655419,0.8010524777108456,0.6027210884533915
dunedin_1116,123,Compact-ResUNet target-adapted,0.6785473498603898,0.8084935464188158,0.39367833165353405
dunedin_1117,123,Compact-ResUNet target-adapted,0.2673047579427325,0.42184763572758616,0.1537260413040023
dunedin_1118,123,Compact-ResUNet target-adapted,0.8157969774788766,0.8985552763835026,0.598628347498412
dunedin_1119,123,Compact-ResUNet target-adapted,0.4646757915135966,0.6345101000577859,0.3143208863450373
dunedin_112,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1120,123,Compact-ResUNet target-adapted,1.19474313008426e-10,1.19474313008426e-10,1.278772378353098e-10
dunedin_1121,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1122,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1123,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1124,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1125,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1126,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1127,123,Compact-ResUNet target-adapted,0.6631555200783272,0.7974666374518239,0.44090703263979625
dunedin_1128,123,Compact-ResUNet target-adapted,0.5305543138141919,0.6932838763384884,0.2640528854179941
dunedin_1129,123,Compact-ResUNet target-adapted,0.5616417910453213,0.7192965688619267,0.3970879774452683
dunedin_113,123,Compact-ResUNet target-adapted,0.2978826181523397,0.45902859624428366,0.18103571942072824
dunedin_1130,123,Compact-ResUNet target-adapted,0.6421145795290353,0.78205819196008,0.44808442202320264
dunedin_1131,123,Compact-ResUNet target-adapted,0.6418909314891004,0.7818922915991906,0.4410233824482683
dunedin_1132,123,Compact-ResUNet target-adapted,0.7369664971255294,0.848567313583786,0.5269637295545848
dunedin_1133,123,Compact-ResUNet target-adapted,0.71932855756872,0.8367552023748208,0.519819529488698
dunedin_1134,123,Compact-ResUNet target-adapted,0.7155038193941086,0.8341617329032976,0.48813460980661805
dunedin_1135,123,Compact-ResUNet target-adapted,0.7384083140371893,0.8495222993063631,0.5605895196516544
dunedin_1136,123,Compact-ResUNet target-adapted,0.6205422232737902,0.7658451774492506,0.4615124292411349
dunedin_1137,123,Compact-ResUNet target-adapted,0.8131792382268114,0.896965088814915,0.5737158898970482
dunedin_1138,123,Compact-ResUNet target-adapted,0.7214414947488974,0.8381829959943429,0.5178067119025898
dunedin_1139,123,Compact-ResUNet target-adapted,0.6853928031125927,0.8133330127513057,0.5187948350082358
dunedin_114,123,Compact-ResUNet target-adapted,0.7816669149099269,0.877455722355729,0.531841652325454
dunedin_1140,123,Compact-ResUNet target-adapted,0.6866263085207922,0.8142008755014126,0.4865526670214126
dunedin_1141,123,Compact-ResUNet target-adapted,0.7057783492730775,0.8275147232039046,0.4731226392960604
dunedin_1142,123,Compact-ResUNet target-adapted,0.6351792327157635,0.7768924898351345,0.4343247419741032
dunedin_1143,123,Compact-ResUNet target-adapted,0.5616528925625631,0.7193056731585781,0.42166805333943097
dunedin_1144,123,Compact-ResUNet target-adapted,0.588601430528704,0.7410309712897765,0.41998710509498394
dunedin_1145,123,Compact-ResUNet target-adapted,0.4925158694927183,0.6599807473533561,0.3777601690471328
dunedin_1146,123,Compact-ResUNet target-adapted,0.7621589561138363,0.8650286098971722,0.38568714378132724
dunedin_1147,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1148,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1149,123,Compact-ResUNet target-adapted,0.7241018746752999,0.8399757407735229,0.43974763407529177
dunedin_115,123,Compact-ResUNet target-adapted,0.5502693703181393,0.7099016220709923,0.40027593343278356
dunedin_1150,123,Compact-ResUNet target-adapted,0.5515200000023919,0.7109415283087177,0.31322705730880457
dunedin_1151,123,Compact-ResUNet target-adapted,0.8401826484139892,0.9131513647678597,0.4491180462077181
dunedin_1152,123,Compact-ResUNet target-adapted,1.5847860536315712e-10,1.5847860536315712e-10,3.663003661661903e-10
dunedin_1153,123,Compact-ResUNet target-adapted,0.39238182655381454,0.5636123928950688,0.19553502700573247
dunedin_1154,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1155,123,Compact-ResUNet target-adapted,3.2467532456991056e-10,3.2467532456991056e-10,3.7174721175771477e-10
dunedin_1156,123,Compact-ResUNet target-adapted,0.5342662058540482,0.6964452502626425,0.341849148431836
dunedin_1157,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1158,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1159,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_116,123,Compact-ResUNet target-adapted,0.7185625447156537,0.836236710644818,0.5219892735297709
dunedin_1160,123,Compact-ResUNet target-adapted,4.975124375634267e-10,4.975124375634267e-10,3.690036899007366e-10
dunedin_1161,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1162,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1163,123,Compact-ResUNet target-adapted,5.649717510932363e-10,5.649717510932363e-10,3.584229389396333e-10
dunedin_1164,123,Compact-ResUNet target-adapted,0.6115972346243231,0.7589951403293195,0.4185955786761223
dunedin_1165,123,Compact-ResUNet target-adapted,0.621927183137665,0.766899019392929,0.32837160200757887
dunedin_1166,123,Compact-ResUNet target-adapted,0.5182127387431056,0.6826615605555935,0.3710135539182504
dunedin_1167,123,Compact-ResUNet target-adapted,0.594158173545102,0.7454193484749171,0.43304413428996597
dunedin_1168,123,Compact-ResUNet target-adapted,0.7477021258061642,0.8556402315539811,0.5297106877502283
dunedin_1169,123,Compact-ResUNet target-adapted,0.7372111701474465,0.8487294841475819,0.5006940973971329
dunedin_117,123,Compact-ResUNet target-adapted,0.31106969038360216,0.4745280783529163,0.2995762711963337
dunedin_1170,123,Compact-ResUNet target-adapted,0.6974965644981806,0.8217943754180974,0.4923768488223632
dunedin_1171,123,Compact-ResUNet target-adapted,0.740985759014677,0.8512255257434361,0.5198826118869556
dunedin_1172,123,Compact-ResUNet target-adapted,0.581148282100805,0.7350964974994754,0.43202288863587973
dunedin_1173,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1174,123,Compact-ResUNet target-adapted,0.07890105593391766,0.14626189398145661,0.07203281212324962
dunedin_1175,123,Compact-ResUNet target-adapted,0.6548896965603017,0.791460238010265,0.4396769117016369
dunedin_1176,123,Compact-ResUNet target-adapted,0.6569645356980204,0.7929735628543718,0.4599477244782827
dunedin_1177,123,Compact-ResUNet target-adapted,0.6666974303536505,0.800022149445631,0.5024226199705693
dunedin_1178,123,Compact-ResUNet target-adapted,0.7971008507477808,0.887096403539096,0.5490883925173037
dunedin_1179,123,Compact-ResUNet target-adapted,0.670358378100338,0.8026521576317065,0.5402270001964912
dunedin_118,123,Compact-ResUNet target-adapted,0.6325525601375322,0.7749245881356351,0.4432102798679995
dunedin_1180,123,Compact-ResUNet target-adapted,0.7651812638212623,0.866971884988978,0.5723998187016494
dunedin_1181,123,Compact-ResUNet target-adapted,0.510848152665455,0.6762402320365473,0.3445006631641585
dunedin_1182,123,Compact-ResUNet target-adapted,0.638671400089293,0.779499050333038,0.38527871882210285
dunedin_1183,123,Compact-ResUNet target-adapted,0.4331077945249442,0.6044315663889476,0.3562495991832473
dunedin_1184,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1185,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1186,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1187,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1188,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1189,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_119,123,Compact-ResUNet target-adapted,0.5615834097166942,0.7192486885068916,0.35917117117348046
dunedin_1190,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1191,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1192,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1193,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1194,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1195,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1196,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1197,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1198,123,Compact-ResUNet target-adapted,7.042253516167427e-10,7.042253516167427e-10,3.6231884044843513e-10
dunedin_1199,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_12,123,Compact-ResUNet target-adapted,0.40236811502904773,0.5738409347940154,0.34824972935134885
dunedin_120,123,Compact-ResUNet target-adapted,0.7037913535676203,0.8261473473189287,0.4776691665986447
dunedin_1200,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1201,123,Compact-ResUNet target-adapted,0.702138860478157,0.825007732072792,0.46599518941832235
dunedin_1202,123,Compact-ResUNet target-adapted,0.5297626343104006,0.6926076273905097,0.32079487179661337
dunedin_1203,123,Compact-ResUNet target-adapted,0.6584089431151358,0.7940248342827056,0.39109034787855984
dunedin_1204,123,Compact-ResUNet target-adapted,0.6905096569320495,0.8169248298587928,0.48012762536559106
dunedin_1205,123,Compact-ResUNet target-adapted,0.6114014711579866,0.7588443750377007,0.4696260739795296
dunedin_1206,123,Compact-ResUNet target-adapted,0.6456326289121823,0.7846619197613119,0.44937775794672674
dunedin_1207,123,Compact-ResUNet target-adapted,0.7435897435906064,0.8529411764708721,0.5178664807418636
dunedin_1208,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1209,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_121,123,Compact-ResUNet target-adapted,0.567594261159607,0.7241596568993532,0.4159948512993158
dunedin_1210,123,Compact-ResUNet target-adapted,0.8491295938396268,0.9184100418495387,0.7455138662731626
dunedin_1211,123,Compact-ResUNet target-adapted,0.44891148400060993,0.6196534280490587,0.1301260686898994
dunedin_1212,123,Compact-ResUNet target-adapted,0.4710858608355072,0.6404600484265854,0.25516888434235696
dunedin_1213,123,Compact-ResUNet target-adapted,0.4161970878613889,0.5877671849889581,0.38928633746558505
dunedin_1214,123,Compact-ResUNet target-adapted,0.3825100133614401,0.5533558667364393,0.20492983088872024
dunedin_1215,123,Compact-ResUNet target-adapted,0.49132909273632114,0.6589143806407475,0.12331274308941532
dunedin_1216,123,Compact-ResUNet target-adapted,0.5433074647512934,0.7040819501753738,0.4273147912776361
dunedin_1217,123,Compact-ResUNet target-adapted,0.8095720435560193,0.8947663028269666,0.531020845352797
dunedin_1218,123,Compact-ResUNet target-adapted,0.868421052666205,0.9295774647986511,0.8096234310021708
dunedin_1219,123,Compact-ResUNet target-adapted,0.3683704314458866,0.5384074706342161,0.28326567435085104
dunedin_122,123,Compact-ResUNet target-adapted,0.7295049576093378,0.8435997299684856,0.3080714228031507
dunedin_1220,123,Compact-ResUNet target-adapted,0.21565578023765392,0.3547974413921195,0.24313725494436206
dunedin_1221,123,Compact-ResUNet target-adapted,0.4997071570838719,0.6664063110221573,0.20224447931456202
dunedin_1222,123,Compact-ResUNet target-adapted,3.0656039238790436e-11,3.0656039238790436e-11,2.812939521721155e-11
dunedin_1223,123,Compact-ResUNet target-adapted,1.5835312747176003e-11,1.5835312747176003e-11,4.672897196043323e-11
dunedin_1224,123,Compact-ResUNet target-adapted,4.838163433137364e-12,4.838163433137364e-12,1.8942981624948986e-11
dunedin_1225,123,Compact-ResUNet target-adapted,4.033884630736834e-11,4.033884630736834e-11,8.643042350160497e-11
dunedin_1226,123,Compact-ResUNet target-adapted,5.826826710139687e-12,5.826826710139687e-12,3.231017770493343e-11
dunedin_1227,123,Compact-ResUNet target-adapted,1.9051247856371665e-11,1.9051247856371665e-11,5.1150895138048546e-11
dunedin_1228,123,Compact-ResUNet target-adapted,7.7178359187488e-12,7.7178359187488e-12,2.1781746895626623e-11
dunedin_1229,123,Compact-ResUNet target-adapted,7.575757575700183e-12,7.575757575700183e-12,1.8298261664806986e-11
dunedin_123,123,Compact-ResUNet target-adapted,0.8322516333851622,0.9084468729303219,0.20802539321959435
dunedin_1230,123,Compact-ResUNet target-adapted,4.0492387430998975e-12,4.0492387430998975e-12,1.2866700977703722e-11
dunedin_1231,123,Compact-ResUNet target-adapted,7.312614259544332e-12,7.312614259544332e-12,1.635322976261074e-11
dunedin_1232,123,Compact-ResUNet target-adapted,1.3044442415291942e-12,1.3044442415291942e-12,7.759757895493444e-12
dunedin_1233,123,Compact-ResUNet target-adapted,9.49595472327886e-13,9.49595472327886e-13,8.92538379142337e-12
dunedin_1234,123,Compact-ResUNet target-adapted,1.4979702503085849e-12,1.4979702503085849e-12,1.0815487778381834e-11
dunedin_1235,123,Compact-ResUNet target-adapted,3.299567756612995e-12,3.299567756612995e-12,8.582217644965822e-12
dunedin_1236,123,Compact-ResUNet target-adapted,3.51592714997709e-12,3.51592714997709e-12,1.647989452840343e-11
dunedin_1237,123,Compact-ResUNet target-adapted,1.6129032255463058e-10,1.6129032255463058e-10,1.689189188903853e-10
dunedin_1238,123,Compact-ResUNet target-adapted,0.6523700219912801,0.7896173536299534,0.43499008428534025
dunedin_1239,123,Compact-ResUNet target-adapted,0.5753804920077829,0.7304654271480964,0.4137931034496253
dunedin_124,123,Compact-ResUNet target-adapted,1.5479876158594448e-10,1.5479876158594448e-10,1.0395010393929833e-10
dunedin_1240,123,Compact-ResUNet target-adapted,0.649718961438722,0.7876722964642914,0.424336353522428
dunedin_1241,123,Compact-ResUNet target-adapted,0.48104872881410904,0.6496055389063453,0.3510663583928973
dunedin_1242,123,Compact-ResUNet target-adapted,0.6019650682923813,0.7515333264212668,0.4619130671148567
dunedin_1243,123,Compact-ResUNet target-adapted,0.5683847304671971,0.7248026832009749,0.40981036445372976
dunedin_1244,123,Compact-ResUNet target-adapted,0.47004505561614723,0.6394974818223153,0.336140018923046
dunedin_1245,123,Compact-ResUNet target-adapted,0.5402606080880931,0.7015184381789533,0.4724487053178707
dunedin_1246,123,Compact-ResUNet target-adapted,1.0,1.0,1.0
