image_id,region,mIoU,F1,Boundary_IoU
dunedin_104,Dunedin,0.6202951417691084,0.7656569791246274,0.29475740801501293
dunedin_1040,Dunedin,0.719621669755578,0.8369534792589172,0.27591111111368566
dunedin_1041,Dunedin,0.702595717067483,0.8253230171134589,0.4206881341004822
dunedin_1042,Dunedin,0.7648553879468033,0.8667626743474588,0.439727791063308
dunedin_1043,Dunedin,0.7983298847180788,0.887856996096273,0.465536646091656
dunedin_1044,Dunedin,0.7727928703451584,0.8718366181092947,0.43897370012303893
dunedin_1045,Dunedin,0.9345872277139703,0.9661877369244452,0.4380787751608959
dunedin_1046,Dunedin,0.8427753023651957,0.9146804835953478,0.55884843356826
dunedin_1047,Dunedin,1.0,1.0,1.0
dunedin_1048,Dunedin,1.0,1.0,1.0
dunedin_1049,Dunedin,1.0,1.0,1.0
dunedin_105,Dunedin,0.816118737653067,0.8987504183868421,0.42682805834196436
dunedin_1050,Dunedin,1.0,1.0,1.0
dunedin_1051,Dunedin,7.518796986827972e-10,7.518796986827972e-10,4.098360654058049e-10
dunedin_1052,Dunedin,8.241984669840584e-12,8.241984669840584e-12,8.907098957790084e-12
dunedin_1053,Dunedin,0.37388643743300526,0.5442756071329221,0.10558603197338055
dunedin_1054,Dunedin,0.8018914648244101,0.8900552341563178,0.4356981164334528
dunedin_1055,Dunedin,0.6912909094898054,0.8174713239583841,0.3550713369370698
dunedin_1056,Dunedin,0.7354545839034928,0.8475641952544272,0.3980364718700206
dunedin_1057,Dunedin,0.760839784112498,0.8641783210229611,0.3781390093691798
dunedin_1058,Dunedin,0.8033687906210911,0.890964504652816,0.4314093393075699
dunedin_1059,Dunedin,0.7367007765443347,0.8483911408275189,0.41937853222732874
dunedin_106,Dunedin,0.7744922341706157,0.8729170173374542,0.4331338939243763
dunedin_1060,Dunedin,0.7941348029851015,0.8852565611722748,0.47585789117436506
dunedin_1061,Dunedin,0.7340224691285723,0.8466124080818104,0.4290554058755594
dunedin_1062,Dunedin,0.7875663241127452,0.8811603949896331,0.46477985017683693
dunedin_1063,Dunedin,0.7223142986292205,0.8387717610008958,0.4380624375079842
dunedin_1064,Dunedin,0.7344595916773408,0.8469030875109271,0.46106934557589635
dunedin_1065,Dunedin,0.7974734202209124,0.8873270794989853,0.5070401046218243
dunedin_1066,Dunedin,0.7328895205345733,0.8458583329742916,0.41654490278277456
dunedin_1067,Dunedin,0.7674848758782178,0.8684485919539005,0.4653989458390917
dunedin_1068,Dunedin,0.7283276183526144,0.842811988443175,0.42577355683087714
dunedin_1069,Dunedin,0.7707266411204972,0.8705201844511835,0.43045479043275475
dunedin_107,Dunedin,0.8099593495947031,0.895002807411935,0.4358166811529559
dunedin_1070,Dunedin,0.7835367717484324,0.8786325958171928,0.4051115898896352
dunedin_1071,Dunedin,0.8038158752446926,0.8912393845470338,0.3833724658552769
dunedin_1072,Dunedin,0.7948278675153313,0.8856870142267003,0.39542274503013525
dunedin_1073,Dunedin,0.7960314846157036,0.8864337751695548,0.39356486631361276
dunedin_1074,Dunedin,0.7849109715457028,0.8794959345965621,0.4274512525167639
dunedin_1075,Dunedin,0.7916621613506437,0.883718123235666,0.4310957736535536
dunedin_1076,Dunedin,0.7074586692355195,0.8286685727533972,0.439102310232504
dunedin_1077,Dunedin,0.5946076315732955,0.7457729660886073,0.28688477295431947
dunedin_1078,Dunedin,0.13948339486570174,0.2448186528741963,0.15446685883835926
dunedin_1079,Dunedin,0.3407407407851353,0.5082872928423763,0.16039744505603992
dunedin_108,Dunedin,0.7756954213373515,0.8736807135009664,0.39947162248610973
dunedin_1080,Dunedin,0.6369668726576467,0.7782281771205383,0.30666729670034176
dunedin_1081,Dunedin,0.07444453195498986,0.1385730575019233,0.21584818195555663
dunedin_1082,Dunedin,0.5681818181855497,0.7246376811609377,0.33141394754748216
dunedin_1083,Dunedin,1.0,1.0,1.0
dunedin_1084,Dunedin,1.0,1.0,1.0
dunedin_1085,Dunedin,1.0,1.0,1.0
dunedin_1086,Dunedin,1.0,1.0,1.0
dunedin_1087,Dunedin,1.0,1.0,1.0
dunedin_1088,Dunedin,1.0,1.0,1.0
dunedin_1089,Dunedin,7.518796986827972e-10,7.518796986827972e-10,3.584229389396333e-10
dunedin_109,Dunedin,0.6640358199900128,0.7981027956403086,0.303190971887814
dunedin_1090,Dunedin,0.748970737970364,0.8564702904513618,0.3790353209300687
dunedin_1091,Dunedin,0.7248391733635157,0.8404716040277054,0.356115107917126
dunedin_1092,Dunedin,0.7388833746901503,0.8498366083024032,0.38973234600713663
dunedin_1093,Dunedin,0.7817520167151669,0.8775093384278223,0.45658817580314276
dunedin_1094,Dunedin,0.8041482071960447,0.8914436230776689,0.4929791868993124
dunedin_1095,Dunedin,0.7579424265195094,0.862306313432638,0.4165517241390807
dunedin_1096,Dunedin,0.8380695469837075,0.911901890066065,0.5066702241204706
dunedin_1097,Dunedin,0.7830630317263315,0.8783346609660736,0.45740097974187677
dunedin_1098,Dunedin,0.8082643622202917,0.8939670317096704,0.5023627407803004
dunedin_1099,Dunedin,0.7449668059333617,0.8538463922639367,0.4439821029095213
dunedin_11,Dunedin,0.8176583098537366,0.8996831862413446,0.5016740690143434
dunedin_110,Dunedin,0.8699185392153858,0.930434691107324,0.2480685153044018
dunedin_1100,Dunedin,0.7861883432569697,0.8802972499790669,0.4267451679503032
dunedin_1101,Dunedin,0.7158035725788301,0.8343654064117376,0.4209967561202772
dunedin_1102,Dunedin,0.7598698781841641,0.8635523428221913,0.42887403190699924
dunedin_1103,Dunedin,0.7653720655640779,0.8670943428794304,0.43043247437532073
dunedin_1104,Dunedin,0.7923889644235889,0.8841707689026413,0.4521352099135038
dunedin_1105,Dunedin,0.7869310603272482,0.8807626413780714,0.466674867254102
dunedin_1106,Dunedin,0.7635240635064273,0.8659071677062511,0.4445046631902886
dunedin_1107,Dunedin,0.7629305470749226,0.8655253587167242,0.43694539417886336
dunedin_1108,Dunedin,0.8137380688557632,0.8973049447752706,0.4011159582035079
dunedin_1109,Dunedin,0.765025890573629,0.8668721457960195,0.3967502879189907
dunedin_111,Dunedin,0.8435018050543399,0.9151081954372433,0.28468899521811636
dunedin_1110,Dunedin,0.7790146162041937,0.8757821426629907,0.3898576362589931
dunedin_1111,Dunedin,0.7775266232632758,0.8748410438272394,0.41668257301197215
dunedin_1112,Dunedin,0.629163224024533,0.7723759224934903,0.3650146975433705
dunedin_1113,Dunedin,0.6297558577760781,0.772822327676802,0.2990639378111002
dunedin_1114,Dunedin,1.259445843670095e-10,1.259445843670095e-10,1.8382352937797362e-10
dunedin_1115,Dunedin,0.614413587339582,0.7611600796167023,0.4515765765971631
dunedin_1116,Dunedin,0.7779048733776097,0.8750804219347086,0.4046903627746083
dunedin_1117,Dunedin,0.2968790841143519,0.45783618187754244,0.1856447797206372
dunedin_1118,Dunedin,0.1137224721814248,0.20422048583849348,0.1912112143772057
dunedin_1119,Dunedin,0.9281039769350231,0.9627115425696928,0.499603615038852
dunedin_112,Dunedin,1.0,1.0,1.0
dunedin_1120,Dunedin,1.19474313008426e-10,1.19474313008426e-10,1.278772378353098e-10
dunedin_1121,Dunedin,1.0,1.0,1.0
dunedin_1122,Dunedin,1.0,1.0,1.0
dunedin_1123,Dunedin,1.0,1.0,1.0
dunedin_1124,Dunedin,2.4183796855521554e-11,2.4183796855521554e-11,6.863417981684047e-11
dunedin_1125,Dunedin,1.0,1.0,1.0
dunedin_1126,Dunedin,1.0,1.0,1.0
dunedin_1127,Dunedin,0.6669636360941587,0.8002137798959602,0.3033165896034619
dunedin_1128,Dunedin,0.5497064579267376,0.7094330092187943,0.23705391040629178
dunedin_1129,Dunedin,0.7926784445372661,0.8843509520100297,0.44619817650213706
dunedin_113,Dunedin,0.7501637435430452,0.8572497816962982,0.3444874516251156
dunedin_1130,Dunedin,0.8247322696975402,0.9039487966464019,0.49681805033387133
dunedin_1131,Dunedin,0.804762012385521,0.8918206465590789,0.44746760183113155
dunedin_1132,Dunedin,0.8167769207545541,0.8991493797876478,0.497305753521151
dunedin_1133,Dunedin,0.8400325981231893,0.9130627348449751,0.5069100635878202
dunedin_1134,Dunedin,0.8117937552457497,0.8961215954026464,0.4933594555588918
dunedin_1135,Dunedin,0.7762290794982005,0.8740191098745094,0.4937423038184401
dunedin_1136,Dunedin,0.7053930470882971,0.8272498217258595,0.5002976722048571
dunedin_1137,Dunedin,0.6050929241466534,0.7539662221963955,0.40282308791359556
dunedin_1138,Dunedin,0.7398928232264507,0.8505039084583517,0.42040983460730935
dunedin_1139,Dunedin,0.7704335178379723,0.8703331811958996,0.4719517449386645
dunedin_114,Dunedin,0.7951856385153097,0.8859090909092205,0.4472959143531162
dunedin_1140,Dunedin,0.7938525537326427,0.8850811646483687,0.4599949889350232
dunedin_1141,Dunedin,0.7831100943060306,0.8783642656801051,0.44714204620006304
dunedin_1142,Dunedin,0.7616969231878922,0.8647309456719452,0.4427859732113851
dunedin_1143,Dunedin,0.7363972054607563,0.8481898071993893,0.39707952945588165
dunedin_1144,Dunedin,0.686028884846913,0.8137807021130298,0.37252181809168006
dunedin_1145,Dunedin,0.7652507345257575,0.8670164748365676,0.4059130258724957
dunedin_1146,Dunedin,0.6462725903681048,0.78513436249531,0.2625921376147853
dunedin_1147,Dunedin,1.0,1.0,1.0
dunedin_1148,Dunedin,1.0,1.0,1.0
dunedin_1149,Dunedin,0.7484306340258284,0.8561170451491962,0.4267357736807392
dunedin_115,Dunedin,0.8386457317267572,0.9122428723004482,0.4877362770316415
dunedin_1150,Dunedin,0.7871811500227671,0.8809192621715122,0.4339168911174113
dunedin_1151,Dunedin,0.8418674698914257,0.9141455437483996,0.4488403820670068
dunedin_1152,Dunedin,0.13077720209055382,0.2313049853513324,0.04190844622553781
dunedin_1153,Dunedin,0.27953890493373973,0.436936936958073,0.0550325851516993
dunedin_1154,Dunedin,1.0,1.0,1.0
dunedin_1155,Dunedin,1.0,1.0,1.0
dunedin_1156,Dunedin,0.9336290322585997,0.9656754389624821,0.5522620904975893
dunedin_1157,Dunedin,1.0,1.0,1.0
dunedin_1158,Dunedin,1.0,1.0,1.0
dunedin_1159,Dunedin,1.0,1.0,1.0
dunedin_116,Dunedin,0.5290337934333004,0.6919844357983502,0.14000000000535823
dunedin_1160,Dunedin,1.0,1.0,1.0
dunedin_1161,Dunedin,1.0,1.0,1.0
dunedin_1162,Dunedin,1.0,1.0,1.0
dunedin_1163,Dunedin,1.0,1.0,1.0
dunedin_1164,Dunedin,0.73864902844469,0.8496815819179643,0.3693395273707561
dunedin_1165,Dunedin,0.6479801914093479,0.7863931797081233,0.23181190985300235
dunedin_1166,Dunedin,0.7293862454465789,0.8435203499124869,0.4274558158666578
dunedin_1167,Dunedin,0.7575158041512323,0.8620301477368495,0.41052228678901403
dunedin_1168,Dunedin,0.8060340250198521,0.892601151311017,0.46674455142515664
dunedin_1169,Dunedin,0.7907986796598215,0.8831798779413313,0.4333465638482838
dunedin_117,Dunedin,0.8481962083570395,0.9178638117766268,0.39486111111951583
dunedin_1170,Dunedin,0.7460160348414505,0.8545351473923933,0.4171700019357798
dunedin_1171,Dunedin,0.5774608888278445,0.7321397226612456,0.42204603580710476
dunedin_1172,Dunedin,0.14400543751419367,0.25175656127395674,0.22539165590866755
dunedin_1173,Dunedin,1.3745704467165007e-11,1.3745704467165007e-11,2.4931438543382413e-11
dunedin_1174,Dunedin,0.8544567627507366,0.9215170500745061,0.3806203414431205
dunedin_1175,Dunedin,0.6413115147160088,0.7814622744870489,0.36071323095215463
dunedin_1176,Dunedin,0.710598553051259,0.8308186064855945,0.39190150069347723
dunedin_1177,Dunedin,0.7535197784106384,0.8594368739810014,0.46577406954511236
dunedin_1178,Dunedin,0.8313946020012969,0.9079360625970027,0.4912056367445428
dunedin_1179,Dunedin,0.6220033360529604,0.7669569133765448,0.45494745305388234
dunedin_118,Dunedin,0.801246666253795,0.8896579033454028,0.40769494234839765
dunedin_1180,Dunedin,0.8146475237943903,0.8978575873411668,0.50878728031922
dunedin_1181,Dunedin,0.8303225264372888,0.9072964075391136,0.4780377060520234
dunedin_1182,Dunedin,0.791479596928108,0.8836043662288828,0.39540949400629966
dunedin_1183,Dunedin,0.900000000000252,0.9473684210527014,0.5490770815214364
dunedin_1184,Dunedin,1.0,1.0,1.0
dunedin_1185,Dunedin,1.0,1.0,1.0
dunedin_1186,Dunedin,1.0,1.0,1.0
dunedin_1187,Dunedin,1.0,1.0,1.0
dunedin_1188,Dunedin,1.0,1.0,1.0
dunedin_1189,Dunedin,1.0,1.0,1.0
dunedin_119,Dunedin,0.7392697333099351,0.8500921037738363,0.39414270857997874
dunedin_1190,Dunedin,1.0,1.0,1.0
dunedin_1191,Dunedin,1.0,1.0,1.0
dunedin_1192,Dunedin,1.1961722486607449e-10,1.1961722486607449e-10,1.2091898426591064e-10
dunedin_1193,Dunedin,8.658008657259046e-11,8.658008657259046e-11,8.960573475899589e-11
dunedin_1194,Dunedin,2.673796790728931e-10,2.673796790728931e-10,4.4642857122927297e-10
dunedin_1195,Dunedin,4.8477797168661634e-12,4.8477797168661634e-12,2.6288117770076547e-11
dunedin_1196,Dunedin,3.110710175123306e-12,3.110710175123306e-12,1.855631842607986e-11
dunedin_1197,Dunedin,2.681540276727766e-12,2.681540276727766e-12,1.074344649752102e-11
dunedin_1198,Dunedin,1.0154346060010617e-11,1.0154346060010617e-11,2.6246719159416095e-11
dunedin_1199,Dunedin,1.3107877834406765e-11,1.3107877834406765e-11,8.613264426476032e-11
dunedin_12,Dunedin,0.3866901473780082,0.5577167301680522,0.16861538462817516
dunedin_120,Dunedin,0.8222298929931894,0.9024436446297968,0.49870197300320745
dunedin_1200,Dunedin,9.708737863135073e-11,9.708737863135073e-11,1.278772378353098e-10
dunedin_1201,Dunedin,0.7790627172035625,0.8758125384450168,0.39963734745740376
dunedin_1202,Dunedin,0.7679395095297272,0.8687395755230457,0.3208159866796536
dunedin_1203,Dunedin,0.747439542633912,0.8554682716029047,0.36331574722054333
dunedin_1204,Dunedin,0.7246908094500917,0.8403718573546025,0.3797816870537991
dunedin_1205,Dunedin,0.8114474283115287,0.8959105471449806,0.47619865300693304
dunedin_1206,Dunedin,0.547448137754661,0.7075495771364578,0.30050253887007145
dunedin_1207,Dunedin,0.46613294517354165,0.6358672270582191,0.38101596517050207
dunedin_1208,Dunedin,7.954816641413134e-12,7.954816641413134e-12,3.38638672524936e-11
dunedin_1209,Dunedin,6.195786864547968e-11,6.195786864547968e-11,7.385524371684968e-11
dunedin_121,Dunedin,0.8218325791858083,0.9022042843838185,0.45986435874258574
dunedin_1210,Dunedin,0.858565737079967,0.9239013933629259,0.7646076795050739
dunedin_1211,Dunedin,0.35345690063771135,0.522302410177912,0.14812949640594197
dunedin_1212,Dunedin,0.2980350356855779,0.45920953979142515,0.22178951064825297
dunedin_1213,Dunedin,0.681826147915173,0.8108164434952706,0.373575747606542
dunedin_1214,Dunedin,0.23132604344322616,0.3757348342792278,0.16495521085503703
dunedin_1215,Dunedin,0.9555930297921178,0.9772923253808827,0.29549826857838596
dunedin_1216,Dunedin,0.9057026841149151,0.9505183486012001,0.39533625819222706
dunedin_1217,Dunedin,0.8343119003299645,0.9096728862520305,0.4415926291589207
dunedin_1218,Dunedin,0.8617886179236345,0.9257641921505437,0.7932489451912977
dunedin_1219,Dunedin,0.6961892247123209,0.8208862720821059,0.4634249471685656
dunedin_122,Dunedin,0.6667634004785477,0.8000696443021743,0.2555830208009905
dunedin_1220,Dunedin,0.07854606227118141,0.14565175287341367,0.13807531383758456
dunedin_1221,Dunedin,0.41674625915623076,0.588314606743115,0.2288791652771983
dunedin_1222,Dunedin,1.0,1.0,1.0
dunedin_1223,Dunedin,6.009615384579268e-12,6.009615384579268e-12,4.2863266179045725e-11
dunedin_1224,Dunedin,5.208604614796559e-12,5.208604614796559e-12,3.511235954932892e-11
dunedin_1225,Dunedin,1.3435803729761062e-12,1.3435803729761062e-12,1.0219724067345735e-11
dunedin_1226,Dunedin,3.6873156342046926e-12,3.6873156342046926e-12,2.6680896477409794e-11
dunedin_1227,Dunedin,1.0,1.0,1.0
dunedin_1228,Dunedin,5.92627711268267e-12,5.92627711268267e-12,2.5477707005720313e-11
dunedin_1229,Dunedin,3.6231884044843513e-10,3.6231884044843513e-10,2.7247956395845243e-10
dunedin_123,Dunedin,0.8377904779358883,0.9117366620342934,0.19859527687704295
dunedin_1230,Dunedin,6.118078923180678e-12,6.118078923180678e-12,2.0329335230324674e-11
dunedin_1231,Dunedin,2.9423880421263388e-12,2.9423880421263388e-12,1.1168192986250075e-11
dunedin_1232,Dunedin,1.3071211962756103e-12,1.3071211962756103e-12,1.1020498126393866e-11
dunedin_1233,Dunedin,1.0,1.0,1.0
dunedin_1234,Dunedin,4.0849673200945686e-11,4.0849673200945686e-11,1.2254901959282488e-10
dunedin_1235,Dunedin,7.62311327940522e-12,7.62311327940522e-12,3.1191515906700205e-11
dunedin_1236,Dunedin,2.577386015096839e-12,2.577386015096839e-12,1.0842459069599451e-11
dunedin_1237,Dunedin,3.999520057577092e-12,3.999520057577092e-12,1.2269938650156197e-11
dunedin_1238,Dunedin,0.7704178923564717,0.8703232109012747,0.4372200507847502
dunedin_1239,Dunedin,0.7492624024608426,0.8566609576775984,0.3899035411986485
dunedin_124,Dunedin,0.0013566220196595165,0.0027095681710185473,0.011046817490503767
dunedin_1240,Dunedin,0.7992269382296897,0.8884114852304165,0.41360017215565525
dunedin_1241,Dunedin,0.758370909991685,0.8625835489910377,0.38475615133745317
dunedin_1242,Dunedin,0.8183714250033491,0.900114700165594,0.49701689666280224
dunedin_1243,Dunedin,0.701495565820769,0.8245634956824307,0.4212574711591965
dunedin_1244,Dunedin,0.7926673210006427,0.884344029385346,0.446169349349222
dunedin_1245,Dunedin,0.44226657163402366,0.6132937978758378,0.30233722871840657
dunedin_1246,Dunedin,2.8783604858589647e-12,2.8783604858589647e-12,1.3679890560688374e-11
dunedin_1247,Dunedin,0.05345815113920842,0.10149079216865976,0.10554141376335341
dunedin_1248,Dunedin,0.515820869717663,0.6805828841940269,0.09093537662149868
dunedin_1249,Dunedin,7.142857137755102e-10,7.142857137755102e-10,4.901960781910803e-10
dunedin_125,Dunedin,0.7055163217951231,0.82733458809953,0.32289950577303433
dunedin_1250,Dunedin,0.6185951815448637,0.7643605870037431,0.3340020060314142
dunedin_1251,Dunedin,0.27579903111033854,0.4323549781495657,0.16442566270491332
dunedin_1252,Dunedin,6.7764450768667304e-12,6.7764450768667304e-12,1.9712201852558404e-11
dunedin_1253,Dunedin,2.291895856247039e-12,2.291895856247039e-12,2.5451768897290615e-11
dunedin_1254,Dunedin,1.1953286556124321e-12,1.1953286556124321e-12,1.2256403970924666e-11
dunedin_1255,Dunedin,3.514814944980792e-12,3.514814944980792e-12,1.666666666638889e-11
dunedin_1256,Dunedin,1.230178744970131e-12,1.230178744970131e-12,1.6231131309588848e-11
dunedin_1257,Dunedin,8.417225009251862e-13,8.417225009251862e-13,1.5001500149789956e-11
dunedin_1258,Dunedin,5.185646131481094e-12,5.185646131481094e-12,1.3319126265139596e-11
dunedin_1259,Dunedin,2.938929054243993e-12,2.938929054243993e-12,1.094451132744944e-11
dunedin_126,Dunedin,0.6807101839924976,0.8100268451699438,0.32567382366685393
dunedin_1260,Dunedin,1.0,1.0,1.0
dunedin_1261,Dunedin,2.1920210433539672e-11,2.1920210433539672e-11,5.980861243661431e-11
dunedin_1262,Dunedin,1.1686338669958088e-11,1.1686338669958088e-11,4.151100041338684e-11
dunedin_1263,Dunedin,2.9248318221616703e-12,2.9248318221616703e-12,1.7803097738689635e-11
dunedin_1264,Dunedin,5.71722600191117e-12,5.71722600191117e-12,1.7277125086087125e-11
dunedin_1265,Dunedin,8.91424496337213e-12,8.91424496337213e-12,4.1101520754578645e-11
dunedin_1266,Dunedin,9.410878976007802e-12,9.410878976007802e-12,5.175983436585093e-11
dunedin_1267,Dunedin,4.346125429160997e-12,4.346125429160997e-12,4.295532645863594e-11
dunedin_1268,Dunedin,6.69792364322184e-11,6.69792364322184e-11,7.739938079896289e-11
dunedin_1269,Dunedin,9.68804495243472e-12,9.68804495243472e-12,3.377237419676554e-11
dunedin_127,Dunedin,0.6933555783452569,0.8189131535181332,0.393973059299003
dunedin_1270,Dunedin,1.0,1.0,1.0
dunedin_1271,Dunedin,1.7889087656209497e-11,1.7889087656209497e-11,7.097232078985292e-11
dunedin_1272,Dunedin,1.0,1.0,1.0
dunedin_1273,Dunedin,7.17772035596341e-12,7.17772035596341e-12,1.4925373134105592e-11
dunedin_1274,Dunedin,3.1577617784414618e-12,3.1577617784414618e-12,1.1555350126975324e-11
dunedin_1275,Dunedin,0.7923152808203182,0.8841248962153461,0.4091625582741082
dunedin_1276,Dunedin,0.772508145048377,0.8716553965704997,0.4372140678625686
dunedin_1277,Dunedin,0.7787284962495931,0.875601304967502,0.43724292355383154
dunedin_1278,Dunedin,0.7926585000740131,0.8843385397065039,0.4330053580137691
dunedin_1279,Dunedin,0.8134603105601035,0.8971360507016435,0.48909679071077033
dunedin_128,Dunedin,0.7410418715462678,0.8512625499213581,0.4078349344091317
dunedin_1280,Dunedin,0.787387180077488,0.8810482573152132,0.45490240325069414
dunedin_1281,Dunedin,0.8140835496232294,0.8975149460919319,0.487989980747541
dunedin_1282,Dunedin,0.8261036359247154,0.9047719085300648,0.3977679018966226
dunedin_1283,Dunedin,0.7180220883548292,0.8358706133306961,0.4051402626933262
dunedin_1284,Dunedin,0.529250528627698,0.6921698161535711,0.33259546210417645
dunedin_1285,Dunedin,2.1317416329095463e-12,2.1317416329095463e-12,3.00751879690203e-11
dunedin_1286,Dunedin,1.3103755536319544e-12,1.3103755536319544e-12,1.1004732034653848e-11
dunedin_1287,Dunedin,2.5874560132410796e-12,2.5874560132410796e-12,1.3328002132302704e-11
dunedin_1288,Dunedin,8.202234288613492e-13,8.202234288613492e-13,2.2002200219537904e-11
dunedin_1289,Dunedin,8.488459938706113e-13,8.488459938706113e-13,8.964589869933082e-12
dunedin_129,Dunedin,0.455353379234736,0.625763317323681,0.19548593066155254
dunedin_1290,Dunedin,9.513480602004002e-13,9.513480602004002e-13,7.890168849551126e-12
dunedin_1291,Dunedin,3.0088761847359443e-12,3.0088761847359443e-12,9.031791907432876e-12
dunedin_1292,Dunedin,2.1021652301429015e-11,2.1021652301429015e-11,3.512469265770549e-11
dunedin_1293,Dunedin,8.285004141815657e-11,8.285004141815657e-11,2.325581394808004e-10
dunedin_1294,Dunedin,1.9168104274119837e-11,1.9168104274119837e-11,5.473453749016231e-11
dunedin_1295,Dunedin,1.0,1.0,1.0
dunedin_1296,Dunedin,2.4594195769193453e-11,2.4594195769193453e-11,4.7014574515890245e-11
dunedin_1297,Dunedin,3.7481259368909996e-11,3.7481259368909996e-11,1.321003962837384e-10
dunedin_1298,Dunedin,2.849002848191167e-10,2.849002848191167e-10,2.3364485975849415e-10
dunedin_1299,Dunedin,1.0,1.0,1.0
dunedin_13,Dunedin,0.8624177878681186,0.9261270950973808,0.5574954504119797
dunedin_130,Dunedin,1.3642564800321614e-10,1.3642564800321614e-10,1.2755102039189401e-10
dunedin_1300,Dunedin,1.0,1.0,1.0
dunedin_1301,Dunedin,1.0,1.0,1.0
dunedin_1302,Dunedin,1.0,1.0,1.0
dunedin_1303,Dunedin,1.0,1.0,1.0
dunedin_1304,Dunedin,1.0,1.0,1.0
dunedin_1305,Dunedin,1.0,1.0,1.0
dunedin_1306,Dunedin,1.0,1.0,1.0
dunedin_1307,Dunedin,1.0,1.0,1.0
dunedin_1308,Dunedin,1.2635835228548952e-11,1.2635835228548952e-11,2.8752156410904194e-11
dunedin_1309,Dunedin,1.0,1.0,1.0
dunedin_131,Dunedin,6.020469596266076e-11,6.020469596266076e-11,9.532888464296197e-11
dunedin_1310,Dunedin,1.0,1.0,1.0
dunedin_1311,Dunedin,1.0,1.0,1.0
