metric,mean_gain_pp,median_gain_pp,ci95_low_pp,ci95_high_pp,image_win_rate_percent,image_nonnegative_rate_percent,paired_t_p,wilcoxon_p
mIoU,1.0825667850040217,0.913586710587283,0.9999458813462104,1.1669753725322933,70.48321828136159,86.18186146155678,,
F1,0.735838892525473,0.5886756942882099,0.6551108744370423,0.8181262636632136,70.87598190906928,86.57462508926446,,
Boundary_IoU,2.5185285478004635,2.3395058022227913,2.428643680124365,2.6136809333765036,74.70840276124731,90.4070459414425,,
