image_id,region,mIoU,F1,Boundary_IoU
dunedin_1057,Dunedin,0.5068606210675971,0.672737231275192,0.31180739954217807
dunedin_1058,Dunedin,0.5916468440564345,0.7434398481869697,0.369341235469867
dunedin_1059,Dunedin,0.5288455574994371,0.691823389099184,0.273854593217813
dunedin_106,Dunedin,0.8039531883532808,0.8913237810643084,0.4864840511850199
dunedin_1060,Dunedin,0.6899000743252024,0.8164980696868638,0.4221444108450985
dunedin_1061,Dunedin,0.643219608719811,0.782877231145937,0.38669828777100757
dunedin_1062,Dunedin,0.7114536663793559,0.8314027780656932,0.3964314860164025
dunedin_1063,Dunedin,0.6524435505116342,0.7896712118359467,0.4498589873962553
dunedin_1064,Dunedin,0.7277095568610148,0.8423980222498128,0.4584981927851263
dunedin_1065,Dunedin,0.6658040915869586,0.799378624352558,0.4415671803788983
dunedin_1066,Dunedin,0.7954610538388068,0.8860799872407749,0.44666810904968984
dunedin_1067,Dunedin,0.6702335749630793,0.8025626894462984,0.40180501392890966
dunedin_1068,Dunedin,0.6140688419171182,0.7608954785194878,0.3810525393291682
dunedin_1069,Dunedin,0.5878862946682506,0.7404639697969232,0.32041327357422633
dunedin_107,Dunedin,0.7286418585822338,0.8430223472423698,0.3730158730226895
dunedin_1070,Dunedin,0.7223832829372047,0.8388182701184029,0.33323892691474594
dunedin_1071,Dunedin,0.7122913159597095,0.8319744535530466,0.328493512317066
dunedin_1072,Dunedin,0.7828649138715063,0.8782100177981959,0.37884664564108167
dunedin_1073,Dunedin,0.7530719315203724,0.8591455010829828,0.359205136286121
dunedin_1074,Dunedin,0.6649481723954379,0.7987614070155817,0.3322664578983346
dunedin_1075,Dunedin,0.7549903295262623,0.8603925808867308,0.3942740531792924
dunedin_1076,Dunedin,0.6710957771382751,0.8031805074480837,0.3951752021579645
dunedin_1077,Dunedin,0.7279566730389454,0.8425635716415275,0.27183705444931533
dunedin_1078,Dunedin,2.597402596727947e-10,2.597402596727947e-10,2.666666665955555e-10
dunedin_1079,Dunedin,0.2508771930262645,0.40112201966334166,0.14264487374231577
dunedin_108,Dunedin,0.7799103858762346,0.8763479241031044,0.4095109831448962
dunedin_1080,Dunedin,0.31370210736186843,0.477584843022916,0.11606867165097243
dunedin_1081,Dunedin,0.09465726335763379,0.17294411050072506,0.211630056165411
dunedin_1082,Dunedin,0.6872843963121759,0.8146633701035819,0.30241236839527635
dunedin_1083,Dunedin,1.0,1.0,1.0
dunedin_1084,Dunedin,1.0,1.0,1.0
dunedin_1085,Dunedin,9.746588693007154e-11,9.746588693007154e-11,8.547008546278033e-11
dunedin_1086,Dunedin,1.0,1.0,1.0
dunedin_1087,Dunedin,1.0,1.0,1.0
dunedin_1088,Dunedin,1.0,1.0,1.0
dunedin_1089,Dunedin,1.0,1.0,1.0
dunedin_109,Dunedin,0.639553663192557,0.7801558162445373,0.23997041162979735
dunedin_1090,Dunedin,0.3503577943048727,0.5189110556949312,0.15003242351500304
dunedin_1091,Dunedin,0.45229681978934877,0.6228710462293566,0.28259231349398783
dunedin_1092,Dunedin,0.5355469789732026,0.697532522685973,0.3002760084940546
dunedin_1093,Dunedin,0.742194497258462,0.8520225479144514,0.44529304731027275
dunedin_1094,Dunedin,0.7060959875122157,0.8277330146490633,0.4202412868647653
dunedin_1095,Dunedin,0.6163534609724697,0.7626468787359225,0.3126310791038886
dunedin_1096,Dunedin,0.7766149036667045,0.8742636370592187,0.48170638557996925
dunedin_1097,Dunedin,0.6976141002406566,0.8218759494771285,0.3645307412839982
dunedin_1098,Dunedin,0.7070835041178136,0.8284111496737983,0.4085320805482041
dunedin_1099,Dunedin,0.6693001031660025,0.8018930830908957,0.4082018372831783
dunedin_11,Dunedin,0.7941334546060151,0.885255723387963,0.47417263732693904
dunedin_110,Dunedin,0.5913169337579859,0.7431793393431418,0.11174108636816049
dunedin_1100,Dunedin,0.6797414095992134,0.809340539817097,0.3678651841893924
dunedin_1101,Dunedin,0.6765121574584808,0.807047123933676,0.4040653946651016
dunedin_1102,Dunedin,0.677988488168843,0.8080967097796786,0.35575021192567274
dunedin_1103,Dunedin,0.7378769039481169,0.8491705048518765,0.41498080921274794
dunedin_1104,Dunedin,0.7621298405470357,0.8650098568336417,0.39644095216224534
dunedin_1105,Dunedin,0.7755527634939373,0.8735902187076894,0.43283402755640654
dunedin_1106,Dunedin,0.6897684186791693,0.8164058589971837,0.4013275409632361
dunedin_1107,Dunedin,0.6828087442902581,0.8115108108475302,0.3429881543764941
dunedin_1108,Dunedin,0.7605611663459735,0.8639985714605344,0.3312950797960523
dunedin_1109,Dunedin,0.7326821239447872,0.8457201858545202,0.3533708510408789
dunedin_111,Dunedin,0.5505016070912261,0.7100948552047003,0.1996452502982537
dunedin_1110,Dunedin,0.7538419523827458,0.859646391008508,0.3962772785648426
dunedin_1111,Dunedin,0.6876636098722606,0.8149297121174018,0.35241202369468055
dunedin_1112,Dunedin,0.6276433121030967,0.77122955310368,0.3874259005962869
dunedin_1113,Dunedin,0.7058574670216305,0.8275691031252479,0.3493083003992755
dunedin_1114,Dunedin,1.0,1.0,1.0
dunedin_1115,Dunedin,0.45676219206996577,0.6270923209727853,0.24289195778867215
dunedin_1116,Dunedin,0.8043016214629198,0.8915378802472318,0.36627192131387903
dunedin_1117,Dunedin,0.218547423546256,0.35870154796244974,0.11774319355525853
dunedin_1118,Dunedin,0.173954308188096,0.2963561817907469,0.2566315116769474
dunedin_1119,Dunedin,0.9376665397795124,0.9678306566475914,0.5773351188554179
dunedin_112,Dunedin,1.0,1.0,1.0
dunedin_1120,Dunedin,1.19474313008426e-10,1.19474313008426e-10,1.278772378353098e-10
dunedin_1121,Dunedin,3.731343282189797e-10,3.731343282189797e-10,2.832861188999189e-10
dunedin_1122,Dunedin,1.0,1.0,1.0
dunedin_1123,Dunedin,1.0,1.0,1.0
dunedin_1124,Dunedin,1.0,1.0,1.0
dunedin_1125,Dunedin,1.0,1.0,1.0
dunedin_1126,Dunedin,1.0,1.0,1.0
dunedin_1127,Dunedin,0.48907465384325427,0.6568839951451612,0.2579726651507048
dunedin_1128,Dunedin,0.4519437466021291,0.6225361659627503,0.1791488474017985
dunedin_1129,Dunedin,0.6250174066061233,0.7692439527910495,0.3278993551129551
dunedin_113,Dunedin,0.6976840363962143,0.821924482339479,0.30613668062334537
dunedin_1130,Dunedin,0.7478955871102969,0.8557668920563508,0.405061836238782
dunedin_1131,Dunedin,0.6711747673466497,0.8032370766489817,0.3809824704456156
dunedin_1132,Dunedin,0.7327338596773628,0.8457546501846365,0.4459433323676483
dunedin_1133,Dunedin,0.688616238421469,0.8155982665014132,0.3940379403808318
dunedin_1134,Dunedin,0.7283630842257813,0.8428357338492342,0.43961460446361134
dunedin_1135,Dunedin,0.5978173275243498,0.7482924577497643,0.36874589625876836
dunedin_1136,Dunedin,0.7108238440659099,0.8309725709415049,0.4264308211133954
dunedin_1137,Dunedin,0.7063799788513301,0.8279281140261758,0.45868202112997125
dunedin_1138,Dunedin,0.7002135458898695,0.823677175825918,0.39690837646592997
dunedin_1139,Dunedin,0.683866653664957,0.8122574934023212,0.43777014296921696
dunedin_114,Dunedin,0.7955799945436322,0.8861537742245995,0.4757239017028091
dunedin_1140,Dunedin,0.7101513562925638,0.8305128708981485,0.4549272410401383
dunedin_1141,Dunedin,0.7527286257651828,0.8589220426938248,0.42042230644413553
dunedin_1142,Dunedin,0.6487332584359198,0.7869475005935281,0.3956955276939566
dunedin_1143,Dunedin,0.6786355711124937,0.8085561664377354,0.39159637613381626
dunedin_1144,Dunedin,0.6588396516060417,0.7943379590282115,0.3433815456600712
dunedin_1145,Dunedin,0.710098204543919,0.8304765219411374,0.3325290303155254
dunedin_1146,Dunedin,0.2710407239866125,0.4264862940577405,0.12810631230394542
dunedin_1147,Dunedin,1.0,1.0,1.0
dunedin_1148,Dunedin,1.0,1.0,1.0
dunedin_1149,Dunedin,0.7405176071299066,0.8509165366621932,0.4556551798697671
dunedin_115,Dunedin,0.8119403929512261,0.8962109306793293,0.4439911763833923
dunedin_1150,Dunedin,0.6824668705418835,0.8112693123301689,0.3462478501009663
dunedin_1151,Dunedin,0.745945945965564,0.854489164093123,0.3277202073409689
dunedin_1152,Dunedin,0.15763177618891752,0.27233491585515035,0.01674179014702242
dunedin_1153,Dunedin,0.5800970873956272,0.734254992326312,0.1412140575628617
dunedin_1154,Dunedin,1.0,1.0,1.0
dunedin_1155,Dunedin,1.0,1.0,1.0
dunedin_1156,Dunedin,0.9161225514823697,0.9562254259503878,0.45996775928371936
dunedin_1157,Dunedin,1.0,1.0,1.0
dunedin_1158,Dunedin,1.0,1.0,1.0
dunedin_1159,Dunedin,1.0,1.0,1.0
dunedin_116,Dunedin,0.1079300431294446,0.19483187372043012,0.1066395836091578
dunedin_1160,Dunedin,1.0,1.0,1.0
dunedin_1161,Dunedin,1.0,1.0,1.0
dunedin_1162,Dunedin,1.0,1.0,1.0
dunedin_1163,Dunedin,1.0,1.0,1.0
dunedin_1164,Dunedin,0.4014709745221921,0.572927990404519,0.22564332065685547
dunedin_1165,Dunedin,0.49444199946124384,0.6617078476638817,0.19488339305881783
dunedin_1166,Dunedin,0.5848724051707016,0.73806875968354,0.34205241748792015
dunedin_1167,Dunedin,0.5404268720099755,0.7016585880570437,0.3171988735998491
dunedin_1168,Dunedin,0.7504282751783536,0.8574224786237654,0.394297069052371
dunedin_1169,Dunedin,0.7367327211217388,0.8484123229344906,0.36660864908457197
dunedin_117,Dunedin,0.7443842759740052,0.8534636389771386,0.277310924379091
dunedin_1170,Dunedin,0.601117487928095,0.7508724281136993,0.32014463673747984
dunedin_1171,Dunedin,0.709882393152221,0.8303289115029708,0.4155632984916362
dunedin_1172,Dunedin,0.43496340652499194,0.6062362350782066,0.3595189355250829
dunedin_1173,Dunedin,6.097560971891731e-10,6.097560971891731e-10,2.849002848191167e-10
dunedin_1174,Dunedin,0.7884523922782417,0.8817147112015652,0.2910216718465798
dunedin_1175,Dunedin,0.5963014474841649,0.7471038110299243,0.32909978244383864
dunedin_1176,Dunedin,0.6307605956749934,0.7735784116291797,0.34556131646067617
dunedin_1177,Dunedin,0.6644151138720699,0.7983766890054901,0.3729074706434311
dunedin_1178,Dunedin,0.8200719311068793,0.901142330795773,0.47428351111817435
dunedin_1179,Dunedin,0.6152407610733018,0.7617944963998313,0.4802199080822613
dunedin_118,Dunedin,0.778999018646454,0.8757722859666891,0.41817091454621785
dunedin_1180,Dunedin,0.7878822282775912,0.8813580847957148,0.48577761359565136
dunedin_1181,Dunedin,0.822983270561665,0.9028972276942963,0.46739795793573274
dunedin_1182,Dunedin,0.7704844942050407,0.8703657069311667,0.3560995512088445
dunedin_1183,Dunedin,0.4310799080160348,0.6024540007879168,0.20290425406633777
dunedin_1184,Dunedin,1.0,1.0,1.0
dunedin_1185,Dunedin,1.0,1.0,1.0
dunedin_1186,Dunedin,1.0,1.0,1.0
dunedin_1187,Dunedin,1.0,1.0,1.0
dunedin_1188,Dunedin,1.0,1.0,1.0
dunedin_1189,Dunedin,1.0,1.0,1.0
dunedin_119,Dunedin,0.6384778793763028,0.7793548968987482,0.2845169401396328
dunedin_1190,Dunedin,1.0,1.0,1.0
dunedin_1191,Dunedin,1.0,1.0,1.0
dunedin_1192,Dunedin,1.0,1.0,1.0
dunedin_1193,Dunedin,1.4265335233343034e-10,1.4265335233343034e-10,1.510574017898705e-10
dunedin_1194,Dunedin,3.1152647965373004e-10,3.1152647965373004e-10,3.039513676887685e-10
dunedin_1195,Dunedin,5.91680965619835e-12,5.91680965619835e-12,2.621919244818513e-11
dunedin_1196,Dunedin,4.966229638433818e-12,4.966229638433818e-12,3.0665440048124334e-11
dunedin_1197,Dunedin,2.792516056889346e-11,2.792516056889346e-11,6.285355122169368e-11
dunedin_1198,Dunedin,6.056935190426593e-11,6.056935190426593e-11,1.2004801919327154e-10
dunedin_1199,Dunedin,1.4188422247244772e-11,1.4188422247244772e-11,9.115770281757905e-11
dunedin_12,Dunedin,0.26854970125726724,0.4233964203183746,0.21322378718283994
dunedin_120,Dunedin,0.7797237359022184,0.8762300801779059,0.4485544754473402
dunedin_1200,Dunedin,1.0,1.0,1.0
dunedin_1201,Dunedin,0.6144004482635811,0.7611499971078834,0.3081816575387048
dunedin_1202,Dunedin,0.6424358660076969,0.782296440675181,0.25496743116959064
dunedin_1203,Dunedin,0.28678316762196315,0.4457365853665747,0.15935248113397987
dunedin_1204,Dunedin,0.6912660444936459,0.8174539384198269,0.3651807901025276
dunedin_1205,Dunedin,0.6647568566216544,0.7986233592941092,0.36834011589863974
dunedin_1206,Dunedin,0.48372073508505536,0.6520374402627491,0.29546310747727395
dunedin_1207,Dunedin,0.5241561718970077,0.6877985098393813,0.36467032967382046
dunedin_1208,Dunedin,2.394062724386065e-11,2.394062724386065e-11,3.645643455937089e-11
dunedin_1209,Dunedin,5.367686526818696e-11,5.367686526818696e-11,8.250825081827488e-11
dunedin_121,Dunedin,0.7185931265289636,0.8362574194395527,0.3613528972912169
dunedin_1210,Dunedin,0.1389071758018793,0.243930635860002,0.21050119335510736
dunedin_1211,Dunedin,0.2891450820555611,0.4485842378486921,0.08931133429447986
dunedin_1212,Dunedin,0.22004558955692471,0.3607169952335888,0.14499214100042518
dunedin_1213,Dunedin,0.5513596805357307,0.7108083153805003,0.3215964377037948
dunedin_1214,Dunedin,0.030117026161570342,0.05847301888105342,0.054127659582518056
dunedin_1215,Dunedin,0.9700555530464522,0.9848002017469626,0.42916303401418565
dunedin_1216,Dunedin,0.8917928120797494,0.9428017765849597,0.40451399713570346
dunedin_1217,Dunedin,0.716696827566877,0.8349719252203279,0.39466357309052846
dunedin_1218,Dunedin,0.7719780220406653,0.8713178294773151,0.6707317073839977
dunedin_1219,Dunedin,0.39596319383502576,0.5672974697047916,0.19570552148884038
dunedin_122,Dunedin,0.6910680293487386,0.8173154685145491,0.23041012216740658
dunedin_1220,Dunedin,0.07481203009257872,0.13920951383107363,0.12216002637068951
dunedin_1221,Dunedin,0.2632626771327833,0.41679799759239455,0.1012287228147759
dunedin_1222,Dunedin,1.0,1.0,1.0
dunedin_1223,Dunedin,8.068420203259089e-12,8.068420203259089e-12,4.370629370438347e-11
dunedin_1224,Dunedin,5.868200222957172e-12,5.868200222957172e-12,2.8538812784573665e-11
dunedin_1225,Dunedin,2.9112081512980725e-11,2.9112081512980725e-11,5.605381165605079e-11
dunedin_1226,Dunedin,1.0,1.0,1.0
dunedin_1227,Dunedin,1.0,1.0,1.0
dunedin_1228,Dunedin,1.0,1.0,1.0
dunedin_1229,Dunedin,1.0,1.0,1.0
dunedin_123,Dunedin,0.6361238993433647,0.7775986887038809,0.12168956098681093
dunedin_1230,Dunedin,1.0,1.0,1.0
dunedin_1231,Dunedin,1.0,1.0,1.0
dunedin_1232,Dunedin,1.0,1.0,1.0
dunedin_1233,Dunedin,1.0,1.0,1.0
dunedin_1234,Dunedin,1.0,1.0,1.0
dunedin_1235,Dunedin,1.0,1.0,1.0
dunedin_1236,Dunedin,2.0576131683009025e-10,2.0576131683009025e-10,1.5290519875337842e-10
dunedin_1237,Dunedin,1.0,1.0,1.0
dunedin_1238,Dunedin,0.6816755948077126,0.8107099810597,0.3763599206606469
dunedin_1239,Dunedin,0.5326680104228741,0.6950859635619586,0.2707339005342954
dunedin_124,Dunedin,4.366812225167331e-10,4.366812225167331e-10,2.6525198931956176e-10
dunedin_1240,Dunedin,0.6945242286672002,0.8197277051781401,0.3321628845465852
dunedin_1241,Dunedin,0.5719226724208001,0.72767278245294,0.30007987556375315
dunedin_1242,Dunedin,0.7505456362253142,0.8574990799367166,0.413472913552346
dunedin_1243,Dunedin,0.6212106936761027,0.7663540539167886,0.3602108036904695
dunedin_1244,Dunedin,0.6588934557361881,0.7943770631654654,0.3530540615626264
dunedin_1245,Dunedin,0.44592280332154555,0.6168002915460623,0.2648446818479238
dunedin_1246,Dunedin,5.384449709210723e-12,5.384449709210723e-12,1.4690759512050967e-11
dunedin_1247,Dunedin,0.2616475898877697,0.41477127524386953,0.12241379312866628
dunedin_1248,Dunedin,0.03738677149342365,0.07207875118542488,0.0305655240748016
dunedin_1249,Dunedin,7.142857137755102e-10,7.142857137755102e-10,4.901960781910803e-10
dunedin_125,Dunedin,0.664255064366509,0.7982611302659324,0.1691397536691966
dunedin_1250,Dunedin,0.30493576742216133,0.4673575129602674,0.45838252658033113
dunedin_1251,Dunedin,0.41280759186591826,0.5843790679521365,0.18931329577134925
dunedin_1252,Dunedin,9.56388676348925e-12,9.56388676348925e-12,2.4557956777392976e-11
dunedin_1253,Dunedin,1.2570710244970827e-11,1.2570710244970827e-11,2.8595939375790794e-11
dunedin_1254,Dunedin,5.3296381175434115e-12,5.3296381175434115e-12,1.5688735487673535e-11
dunedin_1255,Dunedin,1.3340448238882865e-11,1.3340448238882865e-11,4.686035613651076e-11
dunedin_1256,Dunedin,1.0,1.0,1.0
dunedin_1257,Dunedin,1.0,1.0,1.0
dunedin_1258,Dunedin,1.0,1.0,1.0
dunedin_1259,Dunedin,1.0,1.0,1.0
dunedin_126,Dunedin,0.44854527623586615,0.6193044616469515,0.17128891176140318
dunedin_1260,Dunedin,1.0,1.0,1.0
dunedin_1261,Dunedin,1.0,1.0,1.0
dunedin_1262,Dunedin,1.0,1.0,1.0
dunedin_1263,Dunedin,1.9801980194098615e-10,1.9801980194098615e-10,1.6207455426870752e-10
dunedin_1264,Dunedin,9.950248756119897e-12,9.950248756119897e-12,2.4003840613922136e-11
dunedin_1265,Dunedin,1.0,1.0,1.0
dunedin_1266,Dunedin,1.0,1.0,1.0
dunedin_1267,Dunedin,1.0,1.0,1.0
dunedin_1268,Dunedin,1.0,1.0,1.0
dunedin_1269,Dunedin,1.0,1.0,1.0
dunedin_127,Dunedin,0.5948597345882835,0.7459712245373533,0.4058816417838183
dunedin_1270,Dunedin,1.0,1.0,1.0
dunedin_1271,Dunedin,7.71010023070855e-11,7.71010023070855e-11,1.149425287224204e-10
dunedin_1272,Dunedin,1.0,1.0,1.0
dunedin_1273,Dunedin,1.0,1.0,1.0
dunedin_1274,Dunedin,1.0,1.0,1.0
dunedin_1275,Dunedin,0.5982801418446839,0.7486549149687178,0.2880073927055651
dunedin_1276,Dunedin,0.7182510962582227,0.8360257680873505,0.39447316200937194
dunedin_1277,Dunedin,0.7470077567168195,0.8551853921021971,0.3587399571204704
dunedin_1278,Dunedin,0.7067356055774462,0.8281723346812593,0.35540793795232145
dunedin_1279,Dunedin,0.6984956092288773,0.8224873887614821,0.36183594272857433
dunedin_128,Dunedin,0.6758160563014093,0.8065515946813636,0.3789607097608287
dunedin_1280,Dunedin,0.6175898335991706,0.7635926249917876,0.3572425870285225
dunedin_1281,Dunedin,0.7203658824289356,0.8374566012804026,0.40707721094159727
dunedin_1282,Dunedin,0.6235105101090084,0.7681015998682647,0.33516915814537385
dunedin_1283,Dunedin,0.6645127940053528,0.79844720496957,0.34877014419551505
dunedin_1284,Dunedin,0.5438596491271094,0.7045454545472596,0.25516491483771
dunedin_1285,Dunedin,1.0010010009008007e-10,1.0010010009008007e-10,2.538071065345667e-10
dunedin_1286,Dunedin,7.412898442741816e-11,7.412898442741816e-11,1.0718113610855508e-10
dunedin_1287,Dunedin,1.3594344752398118e-11,1.3594344752398118e-11,8.097165991247192e-11
dunedin_1288,Dunedin,1.947040498404458e-11,1.947040498404458e-11,4.8520135854026195e-11
dunedin_1289,Dunedin,1.1152001784195917e-11,1.1152001784195917e-11,5.714285713959183e-11
dunedin_129,Dunedin,0.26506877620128066,0.4190582855036677,0.1262661141905356
dunedin_1290,Dunedin,1.0,1.0,1.0
dunedin_1291,Dunedin,1.0,1.0,1.0
dunedin_1292,Dunedin,1.0,1.0,1.0
dunedin_1293,Dunedin,1.0,1.0,1.0
dunedin_1294,Dunedin,3.184713375694754e-11,3.184713375694754e-11,6.706908114908992e-11
dunedin_1295,Dunedin,1.0,1.0,1.0
dunedin_1296,Dunedin,3.461405330444396e-11,3.461405330444396e-11,5.414185164839513e-11
dunedin_1297,Dunedin,9.25925925840192e-11,9.25925925840192e-11,1.7636684300240443e-10
dunedin_1298,Dunedin,1.0,1.0,1.0
dunedin_1299,Dunedin,1.0,1.0,1.0
dunedin_13,Dunedin,0.8374835287365696,0.9115548690793036,0.509624043226533
dunedin_130,Dunedin,1.1764705868512112e-09,1.1764705868512112e-09,5.847953212954413e-10
dunedin_1300,Dunedin,1.0,1.0,1.0
dunedin_1301,Dunedin,1.0,1.0,1.0
dunedin_1302,Dunedin,1.0,1.0,1.0
dunedin_1303,Dunedin,1.0,1.0,1.0
dunedin_1304,Dunedin,1.0,1.0,1.0
dunedin_1305,Dunedin,1.0,1.0,1.0
dunedin_1306,Dunedin,1.0,1.0,1.0
dunedin_1307,Dunedin,1.0,1.0,1.0
dunedin_1308,Dunedin,1.0,1.0,1.0
dunedin_1309,Dunedin,1.0,1.0,1.0
dunedin_131,Dunedin,6.020469596266076e-11,6.020469596266076e-11,9.532888464296197e-11
dunedin_1310,Dunedin,1.0,1.0,1.0
dunedin_1311,Dunedin,1.0,1.0,1.0
dunedin_132,Dunedin,0.516178736523932,0.6808943089457918,0.19078388030622712
dunedin_133,Dunedin,0.7112700034064734,0.8312773577403128,0.28680707332319877
dunedin_134,Dunedin,0.791834490343265,0.8838254812156139,0.35723163670731733
dunedin_135,Dunedin,0.8139622887716919,0.8974412465021995,0.3096000294391964
dunedin_136,Dunedin,0.7861849477794025,0.8802951214617041,0.3586257429019081
dunedin_137,Dunedin,0.5628645786612094,0.7202985931676132,0.29342458633549834
dunedin_138,Dunedin,0.7308341013028276,0.8444877539130774,0.445839928430783
dunedin_139,Dunedin,0.7475856443723531,0.8555639567990744,0.45951951118050405
dunedin_14,Dunedin,0.7862231268300075,0.8803190542325239,0.3356632730689004
dunedin_140,Dunedin,0.7883958196122971,0.8816793362703548,0.4423956072035694
dunedin_141,Dunedin,0.7239475901343309,0.8398719245029997,0.3609569954576332
dunedin_142,Dunedin,0.6212957408541014,0.7664187664196307,0.38678685803123247
dunedin_143,Dunedin,0.8098972716247663,0.8949649069277085,0.382735784439764
dunedin_144,Dunedin,0.6804096638697426,0.8098140334442115,0.25578990903110443
dunedin_145,Dunedin,0.545880776974351,0.7062391681172825,0.24743777455170432
dunedin_146,Dunedin,0.7659907158569118,0.8674912149637981,0.4796319067094537
dunedin_147,Dunedin,0.7668102912545743,0.8680165550880303,0.42159531205154954
