image_id,method,model_name,seed,tp,fp,fn,pred_area,gt_area,iou,f1
dunedin_0,HL-Residual,hl_residual_v2,456,41619,5798,1407,47417,43026,0.8524291332131738,0.9203365655716861
dunedin_1,HL-Residual,hl_residual_v2,456,40682,4132,2521,44814,43203,0.8594486109644026,0.9244123294363589
dunedin_10,HL-Residual,hl_residual_v2,456,31621,4752,1042,36373,32663,0.8451423225978886,0.9160727736253549
dunedin_100,HL-Residual,hl_residual_v2,456,22478,3584,1311,26062,23789,0.8211741497095678,0.9018073860103107
dunedin_1000,HL-Residual,hl_residual_v2,456,19843,3107,957,22950,20800,0.8300079474630861,0.9071085714285714
dunedin_1001,HL-Residual,hl_residual_v2,456,1518,111,78,1629,1596,0.8892794376098418,0.9413953488372093
dunedin_1002,HL-Residual,hl_residual_v2,456,47446,5923,2739,53369,50185,0.8456191630427033,0.9163528207505263
dunedin_1003,HL-Residual,hl_residual_v2,456,6214,758,445,6972,6659,0.8378050424700013,0.9117452864793485
dunedin_1004,HL-Residual,hl_residual_v2,456,43636,9724,2936,53360,46572,0.7751172374591445,0.8733138534203259
dunedin_1005,HL-Residual,hl_residual_v2,456,67835,8959,4061,76794,71896,0.8389709974645971,0.9124352680072635
dunedin_1006,HL-Residual,hl_residual_v2,456,67868,9802,5396,77670,73264,0.8170370548720295,0.8993069818596208
dunedin_1007,HL-Residual,hl_residual_v2,456,58515,7534,3506,66049,62021,0.8412766875134785,0.913797142187866
dunedin_1008,HL-Residual,hl_residual_v2,456,52973,5471,3289,58444,56262,0.8580985858454959,0.9236308475581051
dunedin_1009,HL-Residual,hl_residual_v2,456,27242,3003,478,30245,27720,0.8866972626371122,0.9399465194513931
dunedin_101,HL-Residual,hl_residual_v2,456,56405,6923,5273,63328,61678,0.8222183350096938,0.9024366830392141
dunedin_1010,HL-Residual,hl_residual_v2,456,25425,3666,787,29091,26212,0.8509605729968539,0.9194799558794279
dunedin_1011,HL-Residual,hl_residual_v2,456,20385,3994,472,24379,20857,0.8202889219749708,0.9012733221328145
dunedin_1012,HL-Residual,hl_residual_v2,456,17314,3142,3617,20456,20931,0.7192290117559091,0.8366878488414237
dunedin_1013,HL-Residual,hl_residual_v2,456,22603,4974,3046,27577,25649,0.7381053456552265,0.8493217600420847
dunedin_1014,HL-Residual,hl_residual_v2,456,37987,8374,3067,46361,41054,0.7685320061503601,0.8691185723274037
dunedin_1015,HL-Residual,hl_residual_v2,456,16801,5872,791,22673,17592,0.7160330719399932,0.8345212964112753
dunedin_1016,HL-Residual,hl_residual_v2,456,24918,2912,1409,27830,26327,0.8522179281097165,0.9202134534778514
dunedin_1017,HL-Residual,hl_residual_v2,456,61572,7608,3503,69180,65075,0.8471306908080294,0.9172395813936166
dunedin_1018,HL-Residual,hl_residual_v2,456,58776,7557,3259,66333,62035,0.8445798367628463,0.9157422410569612
dunedin_1019,HL-Residual,hl_residual_v2,456,54194,8129,4399,62323,58593,0.8122358442492731,0.8963908829269907
dunedin_102,HL-Residual,hl_residual_v2,456,75843,9458,2812,85301,78655,0.860746995335535,0.9251628485691283
dunedin_1020,HL-Residual,hl_residual_v2,456,28769,1690,2497,30459,31266,0.8729518145405996,0.9321668691778048
dunedin_1021,HL-Residual,hl_residual_v2,456,85029,2599,4951,87628,89980,0.9184480281705354,0.9574906535741633
dunedin_1022,HL-Residual,hl_residual_v2,456,66625,5098,5949,71723,72574,0.857773715109692,0.9234426218147294
dunedin_1023,HL-Residual,hl_residual_v2,456,83335,7627,2865,90962,86200,0.8881771771451714,0.9407773676070489
dunedin_1024,HL-Residual,hl_residual_v2,456,61550,7278,5140,68828,66690,0.8321165909582522,0.9083664162694255
dunedin_1025,HL-Residual,hl_residual_v2,456,70367,10243,4661,80610,75028,0.8252160758053735,0.9042393245865405
dunedin_1026,HL-Residual,hl_residual_v2,456,64790,8270,4206,73060,68996,0.838531825123599,0.9121754800923579
dunedin_1027,HL-Residual,hl_residual_v2,456,63315,8792,3467,72107,66782,0.8377881281922355,0.9117352706117835
dunedin_1028,HL-Residual,hl_residual_v2,456,65705,8881,3692,74586,69397,0.8393801578987711,0.9126771910572776
dunedin_1029,HL-Residual,hl_residual_v2,456,49137,7333,2363,56470,51500,0.8351945336800775,0.9101972770213949
dunedin_103,HL-Residual,hl_residual_v2,456,16412,4004,1248,20416,17660,0.7575701624815362,0.8620653429982141
dunedin_1030,HL-Residual,hl_residual_v2,456,60078,10843,2640,70921,62718,0.8167099414091706,0.899108793091837
dunedin_1031,HL-Residual,hl_residual_v2,456,67149,6609,4249,73758,71398,0.8608073634417424,0.9251977183168453
dunedin_1032,HL-Residual,hl_residual_v2,456,63909,7690,3344,71599,67253,0.8527681037588567,0.920534093855328
dunedin_1033,HL-Residual,hl_residual_v2,456,88800,9546,5033,98346,93833,0.858975227077066,0.9241384334396578
dunedin_1034,HL-Residual,hl_residual_v2,456,70940,8733,4431,79673,75371,0.8434795015694854,0.9150950697866412
dunedin_1035,HL-Residual,hl_residual_v2,456,67053,7390,5982,74443,73035,0.8337332918868511,0.9093288490486716
dunedin_1036,HL-Residual,hl_residual_v2,456,64457,7334,5709,71791,70166,0.8317032258064516,0.908120064526582
dunedin_1037,HL-Residual,hl_residual_v2,456,67158,8107,4072,75265,71230,0.8464902882639878,0.9168640567937473
dunedin_1038,HL-Residual,hl_residual_v2,456,49461,4286,2559,53747,52020,0.8784321386708344,0.9352822714079061
dunedin_1039,HL-Residual,hl_residual_v2,456,65699,8121,5516,73820,71215,0.8281108198043763,0.905974419967594
dunedin_104,HL-Residual,hl_residual_v2,456,18623,2304,3292,20927,21915,0.7689417399562327,0.8693805144484384
dunedin_1040,HL-Residual,hl_residual_v2,456,76406,5249,1449,81655,77855,0.9194021948402002,0.958008902263181
dunedin_1041,HL-Residual,hl_residual_v2,456,41086,5706,1499,46792,42585,0.8508003561740283,0.9193864193248822
dunedin_1042,HL-Residual,hl_residual_v2,456,36280,5056,1854,41336,38134,0.8400092614031026,0.9130489492890399
dunedin_1043,HL-Residual,hl_residual_v2,456,48041,6584,2311,54625,50352,0.8437719544752003,0.9152671537574897
dunedin_1044,HL-Residual,hl_residual_v2,456,33395,6677,1935,40072,35330,0.7949865498607375,0.8857855229304262
dunedin_1045,HL-Residual,hl_residual_v2,456,72986,4292,1155,77278,74141,0.9305521910420359,0.9640269715161242
dunedin_1046,HL-Residual,hl_residual_v2,456,1312,343,38,1655,1350,0.7749556999409333,0.8732113144758735
dunedin_1047,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1048,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1049,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_105,HL-Residual,hl_residual_v2,456,33821,4452,1490,38273,35311,0.8505645952267183,0.9192487497282018
dunedin_1050,HL-Residual,hl_residual_v2,456,0,2329,0,2329,0,0.0,0.0
dunedin_1051,HL-Residual,hl_residual_v2,456,0,26125,0,26125,0,0.0,0.0
dunedin_1052,HL-Residual,hl_residual_v2,456,0,14704,0,14704,0,0.0,0.0
dunedin_1053,HL-Residual,hl_residual_v2,456,88591,10074,3986,98665,92577,0.8630310469454755,0.9264805848087763
dunedin_1054,HL-Residual,hl_residual_v2,456,37690,3506,1680,41196,39370,0.8790465528500793,0.9356304148151826
dunedin_1055,HL-Residual,hl_residual_v2,456,76519,9001,4294,85520,80813,0.8519718529405215,0.9200699801001605
dunedin_1056,HL-Residual,hl_residual_v2,456,58404,11332,2164,69736,60568,0.8122948539638387,0.8964268172888016
dunedin_1057,HL-Residual,hl_residual_v2,456,49281,7128,3023,56409,52304,0.8291997577062862,0.906625702537875
dunedin_1058,HL-Residual,hl_residual_v2,456,80077,6764,4083,86841,84160,0.8807025647793761,0.9365676224115649
dunedin_1059,HL-Residual,hl_residual_v2,456,71258,7732,4264,78990,75522,0.8559108271074063,0.9223620171896034
dunedin_106,HL-Residual,hl_residual_v2,456,19047,2583,635,21630,19682,0.8554682236694363,0.9221049573973664
dunedin_1060,HL-Residual,hl_residual_v2,456,87906,9482,4234,97388,92140,0.8650292259550098,0.9276307458528555
dunedin_1061,HL-Residual,hl_residual_v2,456,58540,8959,1951,67499,60491,0.8429085673146148,0.9147589655441831
dunedin_1062,HL-Residual,hl_residual_v2,456,77337,9163,3532,86500,80869,0.8589945797049938,0.9241496334446642
dunedin_1063,HL-Residual,hl_residual_v2,456,74335,8958,5850,83293,80185,0.8338848815947411,0.9094190043920283
dunedin_1064,HL-Residual,hl_residual_v2,456,66734,7427,4934,74161,71668,0.8437195777229913,0.9152363384511997
dunedin_1065,HL-Residual,hl_residual_v2,456,66772,7117,4151,73889,70923,0.8556125064069707,0.9221887688865563
dunedin_1066,HL-Residual,hl_residual_v2,456,11609,1087,1242,12696,12851,0.8329028555029416,0.9088346968332877
dunedin_1067,HL-Residual,hl_residual_v2,456,61106,9304,4068,70410,65174,0.8204570477187895,0.9013747934859571
dunedin_1068,HL-Residual,hl_residual_v2,456,68538,8919,4618,77457,73156,0.8350654888821201,0.9101206403165729
dunedin_1069,HL-Residual,hl_residual_v2,456,73084,7056,5212,80140,78296,0.8562658168525635,0.9225681032088666
dunedin_107,HL-Residual,hl_residual_v2,456,12777,2148,538,14925,13315,0.8262950268382591,0.9048866855524079
dunedin_1070,HL-Residual,hl_residual_v2,456,80855,13642,7495,94497,88350,0.7927582555494549,0.8844006190968405
dunedin_1071,HL-Residual,hl_residual_v2,456,70321,6981,4823,77302,75144,0.8562678843226789,0.9225693032286842
dunedin_1072,HL-Residual,hl_residual_v2,456,71836,6563,6985,78399,78821,0.8413285861519723,0.9138277572827884
dunedin_1073,HL-Residual,hl_residual_v2,456,70887,8014,6365,78901,77252,0.8313630286397861,0.9079172350195001
dunedin_1074,HL-Residual,hl_residual_v2,456,63045,8447,4124,71492,67169,0.8337521159542954,0.9093400451460757
dunedin_1075,HL-Residual,hl_residual_v2,456,72096,9737,3969,81833,76065,0.840260133796415,0.91319712725937
dunedin_1076,HL-Residual,hl_residual_v2,456,58220,6040,2503,64260,60723,0.8720399023411171,0.9316467039517374
dunedin_1077,HL-Residual,hl_residual_v2,456,36382,4013,1163,40395,37545,0.875451176668752,0.9335899409802412
dunedin_1078,HL-Residual,hl_residual_v2,456,353,106,32,459,385,0.7189409368635438,0.8364928909952607
dunedin_1079,HL-Residual,hl_residual_v2,456,238,176,287,414,525,0.33951497860199714,0.5069222577209798
dunedin_108,HL-Residual,hl_residual_v2,456,35310,5149,989,40459,36299,0.8519108280254777,0.9200343938091143
dunedin_1080,HL-Residual,hl_residual_v2,456,91523,11767,2774,103290,94297,0.8629035299441846,0.9264071016817909
dunedin_1081,HL-Residual,hl_residual_v2,456,113380,6711,557,120091,113937,0.9397586366951793,0.9689438870562497
dunedin_1082,HL-Residual,hl_residual_v2,456,8883,857,643,9740,9526,0.8555330829240104,0.922142634693242
dunedin_1083,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1084,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1085,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1086,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1087,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1088,HL-Residual,hl_residual_v2,456,0,3518,0,3518,0,0.0,0.0
dunedin_1089,HL-Residual,hl_residual_v2,456,0,7531,0,7531,0,0.0,0.0
dunedin_109,HL-Residual,hl_residual_v2,456,35685,5885,282,41570,35967,0.8526474242569053,0.920463778583128
dunedin_1090,HL-Residual,hl_residual_v2,456,40217,4008,1570,44225,41787,0.8781963096407904,0.935148583918523
dunedin_1091,HL-Residual,hl_residual_v2,456,37234,2546,2217,39780,39451,0.886587137176465,0.9398846411126958
dunedin_1092,HL-Residual,hl_residual_v2,456,68073,10152,3706,78225,71779,0.830857672919896,0.9076157969120824
dunedin_1093,HL-Residual,hl_residual_v2,456,57691,9343,2200,67034,59891,0.8332755582517261,0.9090565294465235
dunedin_1094,HL-Residual,hl_residual_v2,456,56824,5156,2973,61980,59797,0.8748479669915169,0.9332468364305246
dunedin_1095,HL-Residual,hl_residual_v2,456,75544,7941,5049,83485,80593,0.8532767072537104,0.9208303367910384
dunedin_1096,HL-Residual,hl_residual_v2,456,78434,9109,5109,87543,83543,0.8465440573328152,0.9168955963667396
dunedin_1097,HL-Residual,hl_residual_v2,456,61106,8950,3593,70056,64699,0.8296921886244213,0.9069199658639754
dunedin_1098,HL-Residual,hl_residual_v2,456,73652,11409,2889,85061,76541,0.8374303581580443,0.9115233722354922
dunedin_1099,HL-Residual,hl_residual_v2,456,65864,10659,2863,76523,68727,0.8296676995943869,0.9069053356282272
dunedin_11,HL-Residual,hl_residual_v2,456,41670,4631,2532,46301,44202,0.8533164048901357,0.9208534523717445
dunedin_110,HL-Residual,hl_residual_v2,456,147783,4878,1036,152661,148819,0.9615216952835774,0.9803834416876741
dunedin_1100,HL-Residual,hl_residual_v2,456,64618,9168,3368,73786,67986,0.8375197656634782,0.9115763338317863
dunedin_1101,HL-Residual,hl_residual_v2,456,67532,9221,4332,76753,71864,0.8328544120367516,0.908805856665119
dunedin_1102,HL-Residual,hl_residual_v2,456,62866,8442,4525,71308,67391,0.8290058417839199,0.9065097801714505
dunedin_1103,HL-Residual,hl_residual_v2,456,69409,12177,3483,81586,72892,0.8159141402861206,0.8986263416149872
dunedin_1104,HL-Residual,hl_residual_v2,456,62154,9015,3471,71169,65625,0.8327170418006431,0.908724066845037
dunedin_1105,HL-Residual,hl_residual_v2,456,67181,7238,6970,74419,74151,0.8254309550430647,0.9043683112337618
dunedin_1106,HL-Residual,hl_residual_v2,456,63165,6970,4444,70135,67609,0.8469542364472573,0.9171361366012313
dunedin_1107,HL-Residual,hl_residual_v2,456,76141,8574,6161,84715,82302,0.8378559795765659,0.9117754480082866
dunedin_1108,HL-Residual,hl_residual_v2,456,88246,8350,6564,96596,94810,0.8554284606436603,0.9220818574130383
dunedin_1109,HL-Residual,hl_residual_v2,456,68800,10030,4557,78830,73357,0.825068655785674,0.904150814458528
dunedin_111,HL-Residual,hl_residual_v2,456,78731,3979,2425,82710,81156,0.9247782932988783,0.9609192877106905
dunedin_1110,HL-Residual,hl_residual_v2,456,33352,6204,2054,39556,35406,0.8015380918048546,0.8898375176756224
dunedin_1111,HL-Residual,hl_residual_v2,456,49526,9630,1632,59156,51158,0.8147331710205962,0.8979096034954765
dunedin_1112,HL-Residual,hl_residual_v2,456,28255,5564,539,33819,28794,0.8223703358751965,0.9025282289620367
dunedin_1113,HL-Residual,hl_residual_v2,456,22705,5654,1377,28359,24082,0.7635525961797148,0.8659255162945024
dunedin_1114,HL-Residual,hl_residual_v2,456,0,385,0,385,0,0.0,0.0
dunedin_1115,HL-Residual,hl_residual_v2,456,3893,956,47,4849,3940,0.7951388888888888,0.8858800773694391
dunedin_1116,HL-Residual,hl_residual_v2,456,70918,2012,1895,72930,72813,0.9477848312729703,0.9731925375489732
dunedin_1117,HL-Residual,hl_residual_v2,456,16868,38874,407,55742,17275,0.3004149673190974,0.46202939041593055
dunedin_1118,HL-Residual,hl_residual_v2,456,2563,38170,539,40733,3102,0.0621002132196162,0.11693851944792974
dunedin_1119,HL-Residual,hl_residual_v2,456,20217,1220,248,21437,20465,0.9323034355545308,0.964965872750704
dunedin_112,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1120,HL-Residual,hl_residual_v2,456,793,462,44,1255,837,0.6104695919938414,0.7581261950286807
dunedin_1121,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1122,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1123,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1124,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1125,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1126,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1127,HL-Residual,hl_residual_v2,456,50705,5035,2975,55740,53680,0.8635783019671294,0.9267958325717419
dunedin_1128,HL-Residual,hl_residual_v2,456,28245,3632,5748,31877,33993,0.7506976744186047,0.8575982996811902
dunedin_1129,HL-Residual,hl_residual_v2,456,71480,7367,4408,78847,75888,0.858567053029848,0.9239021552977672
dunedin_113,HL-Residual,hl_residual_v2,456,10360,1694,934,12054,11294,0.7976593778872806,0.8874421792016447
dunedin_1130,HL-Residual,hl_residual_v2,456,63160,8408,3044,71568,66204,0.8465126253149627,0.9168771593647476
dunedin_1131,HL-Residual,hl_residual_v2,456,76679,10954,2985,87633,79664,0.8461784634399346,0.9166811120342864
dunedin_1132,HL-Residual,hl_residual_v2,456,63661,10297,2617,73958,66278,0.8313548808357819,0.9079123762799852
dunedin_1133,HL-Residual,hl_residual_v2,456,66943,8914,2525,75857,69468,0.854060881324794,0.921286771030449
dunedin_1134,HL-Residual,hl_residual_v2,456,70747,16916,2948,87663,73695,0.7807771683349704,0.8768948549188761
dunedin_1135,HL-Residual,hl_residual_v2,456,64019,11649,2481,75668,66500,0.8191915443575734,0.9006105452703843
dunedin_1136,HL-Residual,hl_residual_v2,456,44192,4467,2090,48659,46282,0.8707954836548504,0.9309360550236463
dunedin_1137,HL-Residual,hl_residual_v2,456,58622,7991,3203,66613,61825,0.839664260341469,0.9128451081455644
dunedin_1138,HL-Residual,hl_residual_v2,456,76748,9818,5382,86566,82130,0.8346891721407752,0.9098970929956846
dunedin_1139,HL-Residual,hl_residual_v2,456,64410,7968,4660,72378,69070,0.8360808951426568,0.910723375374696
dunedin_114,HL-Residual,hl_residual_v2,456,41967,4608,2734,46575,44701,0.8511022328580989,0.9195626451641177
dunedin_1140,HL-Residual,hl_residual_v2,456,64556,7623,4998,72179,69554,0.8364668230172202,0.9109522835190111
dunedin_1141,HL-Residual,hl_residual_v2,456,63003,6837,4175,69840,67178,0.8512193474295751,0.9196309973872046
dunedin_1142,HL-Residual,hl_residual_v2,456,69142,11404,5836,80546,74978,0.8004213840846472,0.8891489416424475
dunedin_1143,HL-Residual,hl_residual_v2,456,66171,6771,4938,72942,71109,0.849653312788906,0.91871628798134
dunedin_1144,HL-Residual,hl_residual_v2,456,57569,7925,3669,65494,61238,0.8323670170466868,0.9085156077391661
dunedin_1145,HL-Residual,hl_residual_v2,456,34513,3510,1861,38023,36374,0.8653344699628924,0.9278062287457828
dunedin_1146,HL-Residual,hl_residual_v2,456,3923,394,756,4317,4679,0.7733096786911098,0.8721654068474878
dunedin_1147,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1148,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1149,HL-Residual,hl_residual_v2,456,8568,3099,1485,11667,10053,0.6514598540145985,0.7889502762430939
dunedin_115,HL-Residual,hl_residual_v2,456,54506,5320,3400,59826,57906,0.8620820548508525,0.9259334760303061
dunedin_1150,HL-Residual,hl_residual_v2,456,14818,3227,965,18045,15783,0.779484481851657,0.8760789878207402
dunedin_1151,HL-Residual,hl_residual_v2,456,1151,134,129,1285,1280,0.814002828854314,0.8974658869395712
dunedin_1152,HL-Residual,hl_residual_v2,456,631,187,0,818,631,0.7713936430317848,0.8709454796411318
dunedin_1153,HL-Residual,hl_residual_v2,456,1785,306,297,2091,2082,0.7474874371859297,0.8554996405463695
dunedin_1154,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1155,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1156,HL-Residual,hl_residual_v2,456,11538,948,143,12486,11681,0.9136115290205084,0.9548557950924815
dunedin_1157,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1158,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1159,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_116,HL-Residual,hl_residual_v2,456,15733,3019,840,18752,16573,0.8030318497345855,0.890757254069356
dunedin_1160,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1161,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1162,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1163,HL-Residual,hl_residual_v2,456,0,76,0,76,0,0.0,0.0
dunedin_1164,HL-Residual,hl_residual_v2,456,33014,6114,3027,39128,36041,0.7831573953267702,0.878394018810946
dunedin_1165,HL-Residual,hl_residual_v2,456,61285,6892,3868,68177,65153,0.8506488999930599,0.9192979824495613
dunedin_1166,HL-Residual,hl_residual_v2,456,59544,8771,2367,68315,61911,0.8424209841260859,0.9144717644709965
dunedin_1167,HL-Residual,hl_residual_v2,456,89815,15182,3077,104997,92892,0.831050946573644,0.9077311017792803
dunedin_1168,HL-Residual,hl_residual_v2,456,80031,9819,5638,89850,85669,0.8381262567024129,0.9119354599786917
dunedin_1169,HL-Residual,hl_residual_v2,456,56489,9803,2140,66292,58629,0.8254763853168109,0.9043955780052993
dunedin_117,HL-Residual,hl_residual_v2,456,15952,1123,3076,17075,19028,0.7916232445039948,0.8836938758551921
dunedin_1170,HL-Residual,hl_residual_v2,456,72171,13007,3295,85178,75466,0.8157403953748601,0.8985209531635169
dunedin_1171,HL-Residual,hl_residual_v2,456,51710,7562,2428,59272,54138,0.8380875202593193,0.9119125297592805
dunedin_1172,HL-Residual,hl_residual_v2,456,10158,2397,319,12555,10477,0.7890321578375019,0.8820771101076763
dunedin_1173,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1174,HL-Residual,hl_residual_v2,456,9703,686,247,10389,9950,0.9122790522752915,0.9541275382270514
dunedin_1175,HL-Residual,hl_residual_v2,456,63574,7501,7531,71075,71105,0.8087677785410783,0.8942748628499085
dunedin_1176,HL-Residual,hl_residual_v2,456,71478,8313,7895,79791,79373,0.815158634217549,0.8981679274207736
dunedin_1177,HL-Residual,hl_residual_v2,456,66271,6384,6708,72655,72979,0.8350364779557224,0.9101034099180136
dunedin_1178,HL-Residual,hl_residual_v2,456,61073,5822,4915,66895,65988,0.8504804344798774,0.9191995966376436
dunedin_1179,HL-Residual,hl_residual_v2,456,70826,4529,7518,75355,78344,0.8546329926514064,0.9216195290795646
dunedin_118,HL-Residual,hl_residual_v2,456,25488,3594,1515,29082,27003,0.8330228453769978,0.9089061246322546
dunedin_1180,HL-Residual,hl_residual_v2,456,67417,5931,3142,73348,70559,0.881383187344751,0.9369523372733779
dunedin_1181,HL-Residual,hl_residual_v2,456,68786,7290,2695,76076,71481,0.8732401518325272,0.9323312347092988
dunedin_1182,HL-Residual,hl_residual_v2,456,16625,2634,1121,19259,17746,0.8157507360157017,0.8985272260505337
dunedin_1183,HL-Residual,hl_residual_v2,456,36419,4052,651,40471,37070,0.8856329945041583,0.9393482157826182
dunedin_1184,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1185,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1186,HL-Residual,hl_residual_v2,456,0,179,0,179,0,0.0,0.0
dunedin_1187,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1188,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1189,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_119,HL-Residual,hl_residual_v2,456,46099,5487,2553,51586,48652,0.8514933781562275,0.9197908976635607
dunedin_1190,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1191,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1192,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1193,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1194,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1195,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1196,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1197,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1198,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1199,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_12,HL-Residual,hl_residual_v2,456,8775,945,277,9720,9052,0.8777633289986996,0.9349030470914127
dunedin_120,HL-Residual,hl_residual_v2,456,34024,5112,1724,39136,35748,0.8326970141948116,0.9087121414454357
dunedin_1200,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1201,HL-Residual,hl_residual_v2,456,60832,6490,1991,67322,62823,0.8776420007790746,0.9348342233662453
dunedin_1202,HL-Residual,hl_residual_v2,456,63418,6527,3129,69945,66547,0.8678599775569971,0.9292559270873019
dunedin_1203,HL-Residual,hl_residual_v2,456,55997,9222,2358,65219,58355,0.8286399218669074,0.9062909673555926
dunedin_1204,HL-Residual,hl_residual_v2,456,69172,7298,3872,76470,73044,0.8609693560030868,0.9252912770710435
dunedin_1205,HL-Residual,hl_residual_v2,456,85330,11337,2639,96667,87969,0.8592632872132601,0.9243051192616825
dunedin_1206,HL-Residual,hl_residual_v2,456,65622,7019,3280,72641,68902,0.8643458331686885,0.9272376592272313
dunedin_1207,HL-Residual,hl_residual_v2,456,25154,6435,558,31589,25712,0.7824680374529505,0.8779602450219018
dunedin_1208,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1209,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_121,HL-Residual,hl_residual_v2,456,50416,5145,3242,55561,53658,0.8573712225566723,0.9232093317096842
dunedin_1210,HL-Residual,hl_residual_v2,456,402,84,49,486,451,0.7514018691588785,0.8580576307363927
dunedin_1211,HL-Residual,hl_residual_v2,456,45512,2440,4850,47952,50362,0.861937047839097,0.9258498281017963
dunedin_1212,HL-Residual,hl_residual_v2,456,43408,6358,4257,49766,47665,0.8035096162745498,0.8910511028317476
dunedin_1213,HL-Residual,hl_residual_v2,456,39775,3842,2269,43617,42044,0.8668221243952404,0.9286606507045213
dunedin_1214,HL-Residual,hl_residual_v2,456,2244,616,199,2860,2443,0.7335730630925139,0.8463134075051857
dunedin_1215,HL-Residual,hl_residual_v2,456,40573,521,3478,41094,44051,0.9102799964103024,0.9530330612484585
dunedin_1216,HL-Residual,hl_residual_v2,456,101489,3156,1451,104645,102940,0.9565770622832152,0.9778066816003083
dunedin_1217,HL-Residual,hl_residual_v2,456,23227,5419,251,28646,23478,0.8037858601238883,0.8912209346941907
dunedin_1218,HL-Residual,hl_residual_v2,456,362,636,0,998,362,0.3627254509018036,0.5323529411764706
dunedin_1219,HL-Residual,hl_residual_v2,456,2680,2253,7,4933,2687,0.5425101214574899,0.7034120734908137
dunedin_122,HL-Residual,hl_residual_v2,456,43894,5558,4348,49452,48242,0.8158736059479554,0.8986017565050054
dunedin_1220,HL-Residual,hl_residual_v2,456,398,61,39,459,437,0.7991967871485943,0.8883928571428571
dunedin_1221,HL-Residual,hl_residual_v2,456,8701,835,2853,9536,11554,0.7023165711518282,0.8251303935514461
dunedin_1222,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
dunedin_1223,HL-Residual,hl_residual_v2,456,0,0,0,0,0,1.0,1.0
