image_id,method,model_name,seed,tp,fp,fn,pred_area,gt_area,iou,f1
dunedin_0,Prompt-free LoRA,lora_light,42,41874,7042,1152,48916,43026,0.8363425740992251,0.910878597376607
dunedin_1,Prompt-free LoRA,lora_light,42,41028,5118,2175,46146,43203,0.8490718321226796,0.9183762549105194
dunedin_10,Prompt-free LoRA,lora_light,42,31820,5533,843,37353,32663,0.8330715258142214,0.9089351005484461
dunedin_100,Prompt-free LoRA,lora_light,42,22525,4156,1264,26681,23789,0.806047593487207,0.8926094709728551
dunedin_1000,Prompt-free LoRA,lora_light,42,19996,3755,804,23751,20800,0.8143351659539808,0.8976678413503625
dunedin_1001,Prompt-free LoRA,lora_light,42,1528,142,68,1670,1596,0.8791714614499425,0.9357011635027557
dunedin_1002,Prompt-free LoRA,lora_light,42,47785,6930,2400,54715,50185,0.83664536461525,0.9110581506196378
dunedin_1003,Prompt-free LoRA,lora_light,42,6308,995,351,7303,6659,0.8241442383067678,0.9035954734278757
dunedin_1004,Prompt-free LoRA,lora_light,42,44054,11287,2518,55341,46572,0.7614027204065055,0.8645413244630223
dunedin_1005,Prompt-free LoRA,lora_light,42,68521,10987,3375,79508,71896,0.8267195926788364,0.9051412115928245
dunedin_1006,Prompt-free LoRA,lora_light,42,68574,11610,4690,80184,73264,0.807950609138252,0.8937750899327459
dunedin_1007,Prompt-free LoRA,lora_light,42,59170,9095,2851,68265,62021,0.8320209235615051,0.9083094116021675
dunedin_1008,Prompt-free LoRA,lora_light,42,53581,6631,2681,60212,56262,0.8519390075207097,0.9200508267939626
dunedin_1009,Prompt-free LoRA,lora_light,42,27370,3691,350,31061,27720,0.8713508006749228,0.9312532961331043
dunedin_101,Prompt-free LoRA,lora_light,42,56814,8570,4864,65384,61678,0.8087632388110694,0.8942720876422534
dunedin_1010,Prompt-free LoRA,lora_light,42,25627,4532,585,30159,26212,0.8335610200364298,0.9092263752638768
dunedin_1011,Prompt-free LoRA,lora_light,42,20504,4840,353,25344,20857,0.797914153403121,0.8875998355013961
dunedin_1012,Prompt-free LoRA,lora_light,42,17489,3794,3442,21283,20931,0.7073407482305359,0.8285876723361918
dunedin_1013,Prompt-free LoRA,lora_light,42,22778,6153,2871,28931,25649,0.7162442613672096,0.8346647123488458
dunedin_1014,Prompt-free LoRA,lora_light,42,38338,9534,2716,47872,41054,0.7578477109195857,0.8622450127071948
dunedin_1015,Prompt-free LoRA,lora_light,42,16958,7073,634,24031,17592,0.6875329414149605,0.8148379501717801
dunedin_1016,Prompt-free LoRA,lora_light,42,25097,3710,1230,28807,26327,0.8355361720544662,0.9104001160808213
dunedin_1017,Prompt-free LoRA,lora_light,42,62027,9337,3048,71364,65075,0.8335617911089609,0.9092268339697593
dunedin_1018,Prompt-free LoRA,lora_light,42,59381,8972,2654,68353,62035,0.8362696635542974,0.9108353529465901
dunedin_1019,Prompt-free LoRA,lora_light,42,54699,9620,3894,64319,58593,0.8018852711360005,0.8900514189013278
dunedin_102,Prompt-free LoRA,lora_light,42,76420,11353,2235,87773,78655,0.849035641276331,0.9183550844809768
dunedin_1020,Prompt-free LoRA,lora_light,42,29260,2004,2006,31264,31266,0.8794709948902916,0.9358707820246281
dunedin_1021,Prompt-free LoRA,lora_light,42,85868,3448,4112,89316,89980,0.9190820738964764,0.9578350883455292
dunedin_1022,Prompt-free LoRA,lora_light,42,67466,6037,5108,73503,72574,0.8582259480225414,0.9237046215352177
dunedin_1023,Prompt-free LoRA,lora_light,42,83765,9206,2435,92971,86200,0.877984613127057,0.9350285481467425
dunedin_1024,Prompt-free LoRA,lora_light,42,62147,9067,4543,71214,66690,0.8203466346344233,0.9013081563986541
dunedin_1025,Prompt-free LoRA,lora_light,42,71086,12187,3942,83273,75028,0.8150662156739094,0.8981118249410932
dunedin_1026,Prompt-free LoRA,lora_light,42,65391,9890,3605,75281,68996,0.8289303551961058,0.906464647864871
dunedin_1027,Prompt-free LoRA,lora_light,42,63819,10538,2963,74357,66782,0.8253879979306777,0.904342527579195
dunedin_1028,Prompt-free LoRA,lora_light,42,66319,10747,3078,77066,69397,0.8274980035935317,0.9056075595884284
dunedin_1029,Prompt-free LoRA,lora_light,42,49512,8671,1988,58183,51500,0.8228548636386299,0.90281994474987
dunedin_103,Prompt-free LoRA,lora_light,42,16611,5455,1049,22066,17660,0.718624269954575,0.8362785077782813
dunedin_1030,Prompt-free LoRA,lora_light,42,60561,12546,2157,73107,62718,0.8046476403061225,0.8917504141358366
dunedin_1031,Prompt-free LoRA,lora_light,42,67834,8479,3564,76313,71398,0.849230692189241,0.9184691729119699
dunedin_1032,Prompt-free LoRA,lora_light,42,64365,9203,2888,73568,67253,0.8418567542115727,0.9141392263937907
dunedin_1033,Prompt-free LoRA,lora_light,42,89543,11842,4290,101385,93833,0.8473432694582446,0.9173641774836336
dunedin_1034,Prompt-free LoRA,lora_light,42,71690,10472,3681,82162,75371,0.8351292475798842,0.9101585064716599
dunedin_1035,Prompt-free LoRA,lora_light,42,67707,8880,5328,76587,73035,0.8265519135689434,0.9050407025704776
dunedin_1036,Prompt-free LoRA,lora_light,42,65257,8864,4909,74121,70166,0.8257244084524864,0.9045444149507579
dunedin_1037,Prompt-free LoRA,lora_light,42,67970,9880,3260,77850,71230,0.8379977807915177,0.9118594043466595
dunedin_1038,Prompt-free LoRA,lora_light,42,49818,5621,2202,55439,52020,0.8642806335767943,0.927200141449297
dunedin_1039,Prompt-free LoRA,lora_light,42,66159,9657,5056,75816,71215,0.818070531209813,0.8999326672606457
dunedin_104,Prompt-free LoRA,lora_light,42,18948,2773,2967,21721,21915,0.7674983797796501,0.8684572371436429
dunedin_1040,Prompt-free LoRA,lora_light,42,76834,6489,1021,83323,77855,0.910959878592431,0.9534055516261525
dunedin_1041,Prompt-free LoRA,lora_light,42,41395,7590,1190,48985,42585,0.8250124564025909,0.9041170689090313
dunedin_1042,Prompt-free LoRA,lora_light,42,36656,6216,1478,42872,38134,0.8265163472378805,0.9050193812803989
dunedin_1043,Prompt-free LoRA,lora_light,42,48372,7649,1980,56021,50352,0.83398562093757,0.9094789091216756
dunedin_1044,Prompt-free LoRA,lora_light,42,33701,8010,1629,41711,35330,0.7775957544993078,0.8748848015991485
dunedin_1045,Prompt-free LoRA,lora_light,42,73278,5208,863,78486,74141,0.9234898990535483,0.9602232894573044
dunedin_1046,Prompt-free LoRA,lora_light,42,1314,459,36,1773,1350,0.7263681592039801,0.8414985590778098
dunedin_1047,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1048,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1049,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_105,Prompt-free LoRA,lora_light,42,34090,5396,1221,39486,35311,0.837448104748569,0.9115338850488656
dunedin_1050,Prompt-free LoRA,lora_light,42,0,3746,0,3746,0,0.0,0.0
dunedin_1051,Prompt-free LoRA,lora_light,42,0,44496,0,44496,0,0.0,0.0
dunedin_1052,Prompt-free LoRA,lora_light,42,0,17330,0,17330,0,0.0,0.0
dunedin_1053,Prompt-free LoRA,lora_light,42,89183,11700,3394,100883,92577,0.8552509182274135,0.921978703607981
dunedin_1054,Prompt-free LoRA,lora_light,42,37989,4386,1381,42375,39370,0.8682009324435506,0.9294513425897608
dunedin_1055,Prompt-free LoRA,lora_light,42,77242,10609,3571,87851,80813,0.8448951018354445,0.9159275245458426
dunedin_1056,Prompt-free LoRA,lora_light,42,58808,13100,1760,71908,60568,0.7982841939512407,0.8878287387904225
dunedin_1057,Prompt-free LoRA,lora_light,42,49689,8488,2615,58177,52304,0.8173608369522306,0.8995030819778966
dunedin_1058,Prompt-free LoRA,lora_light,42,80732,8578,3428,89310,84160,0.8705385063296599,0.9307891854499337
dunedin_1059,Prompt-free LoRA,lora_light,42,71939,9441,3583,81380,75522,0.846709744241611,0.9169927725586672
dunedin_106,Prompt-free LoRA,lora_light,42,19186,3115,496,22301,19682,0.8416019651708558,0.9139889955458161
dunedin_1060,Prompt-free LoRA,lora_light,42,88598,11502,3542,100100,92140,0.8548464908048861,0.9217436537661257
dunedin_1061,Prompt-free LoRA,lora_light,42,58958,10625,1533,69583,60491,0.8290398785083526,0.9065301290034903
dunedin_1062,Prompt-free LoRA,lora_light,42,77939,11169,2930,89108,80869,0.8468132727786349,0.9170534837066191
dunedin_1063,Prompt-free LoRA,lora_light,42,75108,10939,5077,86047,80185,0.8242394978271367,0.9036527263102171
dunedin_1064,Prompt-free LoRA,lora_light,42,67491,9250,4177,76741,71668,0.8340665859264935,0.9095270502462789
dunedin_1065,Prompt-free LoRA,lora_light,42,67446,8844,3477,76290,70923,0.8455376283425476,0.916304945894724
dunedin_1066,Prompt-free LoRA,lora_light,42,11802,1278,1049,13080,12851,0.8353032769481209,0.9102618487524584
dunedin_1067,Prompt-free LoRA,lora_light,42,61587,11012,3587,72599,65174,0.8083768671409445,0.8940358415654737
dunedin_1068,Prompt-free LoRA,lora_light,42,69194,10544,3962,79738,73156,0.8266905615292712,0.9051238112679373
dunedin_1069,Prompt-free LoRA,lora_light,42,73867,9011,4429,82878,78296,0.8460604533428019,0.9166118604737736
dunedin_107,Prompt-free LoRA,lora_light,42,12911,2433,404,15344,13315,0.8198501397002794,0.9010084092257231
dunedin_1070,Prompt-free LoRA,lora_light,42,81516,16357,6834,97873,88350,0.7785152855109974,0.8754665105813997
dunedin_1071,Prompt-free LoRA,lora_light,42,71128,8463,4016,79591,75144,0.8507421627375699,0.9193524412705594
dunedin_1072,Prompt-free LoRA,lora_light,42,72566,8216,6255,80782,78821,0.8337373760584579,0.9093312782341184
dunedin_1073,Prompt-free LoRA,lora_light,42,71960,9643,5292,81603,77252,0.8281258990735946,0.9059834440212773
dunedin_1074,Prompt-free LoRA,lora_light,42,63692,10144,3477,73836,67169,0.8238200561354494,0.9034005886316088
dunedin_1075,Prompt-free LoRA,lora_light,42,72757,11858,3308,84615,76065,0.8275081605495718,0.905613642021409
dunedin_1076,Prompt-free LoRA,lora_light,42,58671,7573,2052,66244,60723,0.859069345203233,0.9241929005174573
dunedin_1077,Prompt-free LoRA,lora_light,42,36689,4958,856,41647,37545,0.8632096557890031,0.9265834932821497
dunedin_1078,Prompt-free LoRA,lora_light,42,362,132,23,494,385,0.7001934235976789,0.8236632536973834
dunedin_1079,Prompt-free LoRA,lora_light,42,253,225,272,478,525,0.3373333333333333,0.5044865403788634
dunedin_108,Prompt-free LoRA,lora_light,42,35457,6144,842,41601,36299,0.8354027754871239,0.9103209242618742
dunedin_1080,Prompt-free LoRA,lora_light,42,91952,19708,2345,111660,94297,0.8065611157405377,0.892924251178644
dunedin_1081,Prompt-free LoRA,lora_light,42,113528,7583,409,121111,113937,0.9342330480579328,0.965998434362343
dunedin_1082,Prompt-free LoRA,lora_light,42,8973,1079,553,10052,9526,0.8461103253182461,0.9166411277965063
dunedin_1083,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1084,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1085,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1086,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1087,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1088,Prompt-free LoRA,lora_light,42,0,5458,0,5458,0,0.0,0.0
dunedin_1089,Prompt-free LoRA,lora_light,42,0,9948,0,9948,0,0.0,0.0
dunedin_109,Prompt-free LoRA,lora_light,42,35703,7178,264,42881,35967,0.8275118785490787,0.9056158685064936
dunedin_1090,Prompt-free LoRA,lora_light,42,40269,4882,1518,45151,41787,0.86286399965716,0.9263843198601303
dunedin_1091,Prompt-free LoRA,lora_light,42,37509,3331,1942,40840,39451,0.8767472301435183,0.9343263877645066
dunedin_1092,Prompt-free LoRA,lora_light,42,68606,12033,3173,80639,71779,0.8185701331551568,0.900234880394704
dunedin_1093,Prompt-free LoRA,lora_light,42,58034,11031,1857,69065,59891,0.8182792363441528,0.9000589348304848
dunedin_1094,Prompt-free LoRA,lora_light,42,57332,6692,2465,64024,59797,0.8622779707921611,0.9260464703079445
dunedin_1095,Prompt-free LoRA,lora_light,42,76255,9950,4338,86205,80593,0.8421965254078173,0.9143395004736268
dunedin_1096,Prompt-free LoRA,lora_light,42,79232,11184,4311,90416,83543,0.8364246730076959,0.9109272874642875
dunedin_1097,Prompt-free LoRA,lora_light,42,61577,10789,3122,72366,64699,0.8157190546841883,0.8985080071498924
dunedin_1098,Prompt-free LoRA,lora_light,42,74243,13826,2298,88069,76541,0.8215720340389744,0.9020472632282365
dunedin_1099,Prompt-free LoRA,lora_light,42,66393,12740,2334,79133,68727,0.8149680238624228,0.8980522115514676
dunedin_11,Prompt-free LoRA,lora_light,42,42052,5895,2150,47947,44202,0.839411541609278,0.9126957427644359
dunedin_110,Prompt-free LoRA,lora_light,42,148003,6141,816,154144,148819,0.9551045431078988,0.9770367998732519
dunedin_1100,Prompt-free LoRA,lora_light,42,65095,10995,2891,76090,67986,0.824185563616566,0.9036203115022627
dunedin_1101,Prompt-free LoRA,lora_light,42,68146,11249,3718,79395,71864,0.8199198681313392,0.9010505160023535
dunedin_1102,Prompt-free LoRA,lora_light,42,63495,10106,3896,73601,67391,0.8193220382724492,0.9006894008170676
dunedin_1103,Prompt-free LoRA,lora_light,42,69987,14313,2905,84300,72892,0.8025571928215125,0.8904651636215584
dunedin_1104,Prompt-free LoRA,lora_light,42,62623,10662,3002,73285,65625,0.8208869138909644,0.9016341516089554
dunedin_1105,Prompt-free LoRA,lora_light,42,68021,8948,6130,76969,74151,0.8185537732102672,0.9002249867654843
dunedin_1106,Prompt-free LoRA,lora_light,42,63889,8617,3720,72506,67609,0.8381523364731194,0.9119508974770724
dunedin_1107,Prompt-free LoRA,lora_light,42,76972,10352,5330,87324,82302,0.8307466488225009,0.9075495501868818
dunedin_1108,Prompt-free LoRA,lora_light,42,89194,10025,5616,99219,94810,0.850803643821243,0.9193883388565627
dunedin_1109,Prompt-free LoRA,lora_light,42,69552,11982,3805,81534,73357,0.8150083783498752,0.8980767120103815
dunedin_111,Prompt-free LoRA,lora_light,42,79064,4889,2092,83953,81156,0.9188680341681679,0.9577188402812687
dunedin_1110,Prompt-free LoRA,lora_light,42,33781,7094,1625,40875,35406,0.7948470588235295,0.8856989289600293
dunedin_1111,Prompt-free LoRA,lora_light,42,49805,11348,1353,61153,51158,0.7968035068633411,0.8869122347766469
dunedin_1112,Prompt-free LoRA,lora_light,42,28420,6393,374,34813,28794,0.8076846562650979,0.8936123382646564
dunedin_1113,Prompt-free LoRA,lora_light,42,22871,6901,1211,29772,24082,0.7381790013878579,0.8493705202956141
dunedin_1114,Prompt-free LoRA,lora_light,42,0,466,0,466,0,0.0,0.0
dunedin_1115,Prompt-free LoRA,lora_light,42,3907,1162,33,5069,3940,0.7657781262250098,0.8673548673548673
dunedin_1116,Prompt-free LoRA,lora_light,42,71248,2770,1565,74018,72813,0.9426458330576981,0.970476261824819
dunedin_1117,Prompt-free LoRA,lora_light,42,17014,47218,261,64232,17275,0.2638115764501574,0.417485614732477
dunedin_1118,Prompt-free LoRA,lora_light,42,2746,39705,356,42451,3102,0.06414838694606022,0.12056286084341317
dunedin_1119,Prompt-free LoRA,lora_light,42,20288,1492,177,21780,20465,0.9239877943252721,0.9604923659604687
dunedin_112,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1120,Prompt-free LoRA,lora_light,42,811,566,26,1377,837,0.5780470420527442,0.7326106594399278
dunedin_1121,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1122,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1123,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1124,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1125,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1126,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1127,Prompt-free LoRA,lora_light,42,51208,6205,2472,57413,53680,0.8551056191032813,0.9218942687658088
dunedin_1128,Prompt-free LoRA,lora_light,42,28652,4236,5341,32888,33993,0.7494833764942844,0.8568053707330932
dunedin_1129,Prompt-free LoRA,lora_light,42,72129,8919,3759,81048,75888,0.8505076231914819,0.919215476372534
dunedin_113,Prompt-free LoRA,lora_light,42,10445,1957,849,12402,11294,0.7882423968002414,0.8815833896016205
dunedin_1130,Prompt-free LoRA,lora_light,42,63510,10086,2694,73596,66204,0.8324813212740857,0.9085836909871244
dunedin_1131,Prompt-free LoRA,lora_light,42,77240,13128,2424,90368,79664,0.832399344771101,0.9085348640255951
dunedin_1132,Prompt-free LoRA,lora_light,42,64035,12046,2243,76081,66278,0.8175654971656198,0.899626999346722
dunedin_1133,Prompt-free LoRA,lora_light,42,67351,10813,2117,78164,69468,0.8389407207184764,0.9124173620895198
dunedin_1134,Prompt-free LoRA,lora_light,42,71298,19177,2397,90475,73695,0.7677017830993195,0.868587439848937
dunedin_1135,Prompt-free LoRA,lora_light,42,64420,13849,2080,78269,66500,0.8017523553497865,0.8899695376772652
dunedin_1136,Prompt-free LoRA,lora_light,42,44663,5683,1619,50346,46282,0.8594823438853074,0.9244318417021982
dunedin_1137,Prompt-free LoRA,lora_light,42,59177,9651,2648,68828,61825,0.8279282556382562,0.9058651542635837
dunedin_1138,Prompt-free LoRA,lora_light,42,77611,11739,4519,89350,82130,0.8268011803683857,0.9051901096337766
dunedin_1139,Prompt-free LoRA,lora_light,42,65062,9607,4008,74669,69070,0.8269506971541873,0.9052797083602919
dunedin_114,Prompt-free LoRA,lora_light,42,42412,5609,2289,48021,44701,0.8430133174319221,0.9148206466642221
dunedin_1140,Prompt-free LoRA,lora_light,42,65306,9423,4248,74729,69554,0.8268989705863733,0.905248712599544
dunedin_1141,Prompt-free LoRA,lora_light,42,63602,8473,3576,72075,67178,0.8407291377509881,0.9134740364660008
dunedin_1142,Prompt-free LoRA,lora_light,42,69891,13209,5087,83100,74978,0.7925317790604057,0.8842596692771922
dunedin_1143,Prompt-free LoRA,lora_light,42,66784,8283,4325,75067,71109,0.841193067311568,0.9137478108581436
dunedin_1144,Prompt-free LoRA,lora_light,42,58130,9614,3108,67744,61238,0.8204426127702817,0.9013660820889736
dunedin_1145,Prompt-free LoRA,lora_light,42,34779,4410,1595,39189,36374,0.8527608866222048,0.9205298889668224
dunedin_1146,Prompt-free LoRA,lora_light,42,3964,507,715,4471,4679,0.7643655996914771,0.866448087431694
dunedin_1147,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1148,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1149,Prompt-free LoRA,lora_light,42,8777,3521,1276,12298,10053,0.6466038013850007,0.785378730258154
dunedin_115,Prompt-free LoRA,lora_light,42,54913,6584,2993,61497,57906,0.8514963560241898,0.9197926350259206
dunedin_1150,Prompt-free LoRA,lora_light,42,15112,3790,671,18902,15783,0.772083993256016,0.8713853250684734
dunedin_1151,Prompt-free LoRA,lora_light,42,1180,173,100,1353,1280,0.8121128699242945,0.8963159893657425
dunedin_1152,Prompt-free LoRA,lora_light,42,631,236,0,867,631,0.7277970011534025,0.842456608811749
dunedin_1153,Prompt-free LoRA,lora_light,42,1859,406,223,2265,2082,0.7471864951768489,0.8553025074764206
dunedin_1154,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1155,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1156,Prompt-free LoRA,lora_light,42,11560,1113,121,12673,11681,0.9035485383773644,0.9493307054282664
dunedin_1157,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1158,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1159,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_116,Prompt-free LoRA,lora_light,42,15882,4250,691,20132,16573,0.7627143062959227,0.8653861871679608
dunedin_1160,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1161,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1162,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1163,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1164,Prompt-free LoRA,lora_light,42,33375,7221,2666,40596,36041,0.7714622532476538,0.8709892088677793
dunedin_1165,Prompt-free LoRA,lora_light,42,61850,8100,3303,69950,65153,0.8443340204496744,0.9155977291399895
dunedin_1166,Prompt-free LoRA,lora_light,42,59889,10474,2022,70363,61911,0.827367548525247,0.9055294313319322
dunedin_1167,Prompt-free LoRA,lora_light,42,90409,17884,2483,108293,92892,0.8161424857369828,0.8987648184506797
dunedin_1168,Prompt-free LoRA,lora_light,42,80725,11988,4944,92713,85669,0.8266176515764359,0.9050801089796056
dunedin_1169,Prompt-free LoRA,lora_light,42,56789,11201,1840,67990,58629,0.8132464556780753,0.8970059785656181
dunedin_117,Prompt-free LoRA,lora_light,42,16493,1405,2535,17898,19028,0.8071746684285225,0.8933001137409955
dunedin_1170,Prompt-free LoRA,lora_light,42,72689,15018,2777,87707,75466,0.8033353963131603,0.8909439674455946
dunedin_1171,Prompt-free LoRA,lora_light,42,52116,9009,2022,61125,54138,0.8253123663832012,0.9042971291741495
dunedin_1172,Prompt-free LoRA,lora_light,42,10224,2755,253,12979,10477,0.7726723095525998,0.8717598908594816
dunedin_1173,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1174,Prompt-free LoRA,lora_light,42,9759,826,191,10585,9950,0.9056236080178174,0.9504747991234478
dunedin_1175,Prompt-free LoRA,lora_light,42,64588,9282,6517,73870,71105,0.8034632465448394,0.8910225901017417
dunedin_1176,Prompt-free LoRA,lora_light,42,72336,9822,7037,82158,79373,0.8109871629575649,0.8956299410020367
dunedin_1177,Prompt-free LoRA,lora_light,42,67018,8011,5961,75029,72979,0.8274848746758859,0.9055996973136587
dunedin_1178,Prompt-free LoRA,lora_light,42,61741,7238,4247,68979,65988,0.8431568022287166,0.9149051249564708
dunedin_1179,Prompt-free LoRA,lora_light,42,72335,5861,6009,78196,78344,0.859034499139006,0.9241727354030919
dunedin_118,Prompt-free LoRA,lora_light,42,25591,4423,1412,30014,27003,0.8143257175587093,0.8976621007769613
dunedin_1180,Prompt-free LoRA,lora_light,42,67971,7491,2588,75462,70559,0.8708648302370275,0.9309756815800467
dunedin_1181,Prompt-free LoRA,lora_light,42,69298,9076,2183,78374,71481,0.8602356095683802,0.9248673717927329
dunedin_1182,Prompt-free LoRA,lora_light,42,16755,3224,991,19979,17746,0.7989985693848355,0.8882703777335984
dunedin_1183,Prompt-free LoRA,lora_light,42,36502,4954,568,41456,37070,0.8685988958690273,0.929679341874029
dunedin_1184,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1185,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1186,Prompt-free LoRA,lora_light,42,0,230,0,230,0,0.0,0.0
dunedin_1187,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1188,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1189,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_119,Prompt-free LoRA,lora_light,42,46412,6505,2240,52917,48652,0.8414525808147651,0.9139008949581073
dunedin_1190,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1191,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1192,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1193,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1194,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1195,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1196,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1197,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1198,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1199,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_12,Prompt-free LoRA,lora_light,42,8838,1281,214,10119,9052,0.85531791348108,0.9220176307965156
dunedin_120,Prompt-free LoRA,lora_light,42,34262,6088,1486,40350,35748,0.8189597475858112,0.9004704460038372
dunedin_1200,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1201,Prompt-free LoRA,lora_light,42,61158,7970,1665,69128,62823,0.8638989730623085,0.926980470022963
dunedin_1202,Prompt-free LoRA,lora_light,42,63939,7890,2608,71829,66547,0.8589679863508739,0.9241342429323004
dunedin_1203,Prompt-free LoRA,lora_light,42,56374,10646,1981,67020,58355,0.8170026521354763,0.8992861415752742
dunedin_1204,Prompt-free LoRA,lora_light,42,69622,8863,3422,78485,73044,0.8500128194171438,0.9189264101261144
dunedin_1205,Prompt-free LoRA,lora_light,42,85813,13548,2156,99361,87969,0.8453066974004354,0.9161693268563498
dunedin_1206,Prompt-free LoRA,lora_light,42,66112,8412,2790,74524,68902,0.8551103293064646,0.9218970061216237
dunedin_1207,Prompt-free LoRA,lora_light,42,25294,7289,418,32583,25712,0.7664616223750795,0.8677931211939275
dunedin_1208,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1209,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_121,Prompt-free LoRA,lora_light,42,50704,6396,2954,57100,53658,0.844306790555167,0.9155817187020351
dunedin_1210,Prompt-free LoRA,lora_light,42,428,110,23,538,451,0.7629233511586453,0.865520728008089
dunedin_1211,Prompt-free LoRA,lora_light,42,46311,3098,4051,49409,50362,0.8662738496071829,0.9283459121387978
dunedin_1212,Prompt-free LoRA,lora_light,42,43992,7719,3673,51711,47665,0.7943088256536184,0.8853646755755917
dunedin_1213,Prompt-free LoRA,lora_light,42,40266,4663,1778,44929,42044,0.8620977583659837,0.9259425338898278
dunedin_1214,Prompt-free LoRA,lora_light,42,2266,1271,177,3537,2443,0.6101238556812062,0.7578595317725753
dunedin_1215,Prompt-free LoRA,lora_light,42,41064,609,2987,41673,44051,0.9194805194805195,0.9580514208389715
dunedin_1216,Prompt-free LoRA,lora_light,42,101801,4155,1139,105956,102940,0.9505672533731734,0.9746572457107843
dunedin_1217,Prompt-free LoRA,lora_light,42,23309,6277,169,29586,23478,0.7833641404805914,0.8785240464344942
dunedin_1218,Prompt-free LoRA,lora_light,42,362,746,0,1108,362,0.3267148014440433,0.4925170068027211
dunedin_1219,Prompt-free LoRA,lora_light,42,2683,2662,4,5345,2687,0.5015890820714152,0.6680776892430279
dunedin_122,Prompt-free LoRA,lora_light,42,44428,6627,3814,51055,48242,0.8097104011372542,0.8948508011319577
dunedin_1220,Prompt-free LoRA,lora_light,42,402,93,35,495,437,0.7584905660377359,0.8626609442060086
dunedin_1221,Prompt-free LoRA,lora_light,42,8913,1075,2641,9988,11554,0.7057565919708607,0.8274997678952744
dunedin_1222,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1223,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
dunedin_1224,Prompt-free LoRA,lora_light,42,0,0,0,0,0,1.0,1.0
