image_name,region_prefix,seed,model,mIoU,F1,Boundary_IoU
dunedin_1075,Dunedin,123,DeepLabv3+ ResNet50,0.8770332432305721,0.9344887698643702,0.6069129552455825
dunedin_1076,Dunedin,123,DeepLabv3+ ResNet50,0.8544473615881618,0.921511582681269,0.5664517233520702
dunedin_1077,Dunedin,123,DeepLabv3+ ResNet50,0.8637102391458934,0.9268718076492751,0.4993606527461526
dunedin_1078,Dunedin,123,DeepLabv3+ ResNet50,0.9130434782818736,0.9545454545511938,0.8442822384807099
dunedin_1079,Dunedin,123,DeepLabv3+ ResNet50,0.6899736148166261,0.8165495706622522,0.5287730727981789
dunedin_108,Dunedin,123,DeepLabv3+ ResNet50,0.8129980360734712,0.8968548447345458,0.4950542134321141
dunedin_1080,Dunedin,123,DeepLabv3+ ResNet50,0.4672141601953778,0.636872479656322,0.19822511728210407
dunedin_1081,Dunedin,123,DeepLabv3+ ResNet50,0.22904766038785568,0.3727238052189154,0.371851329931467
dunedin_1082,Dunedin,123,DeepLabv3+ ResNet50,0.8509036144593283,0.919446704638354,0.5141921397468305
dunedin_1083,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1084,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1085,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1086,Dunedin,123,DeepLabv3+ ResNet50,5.747126433478663e-10,5.747126433478663e-10,3.533568903345028e-10
dunedin_1087,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1088,Dunedin,123,DeepLabv3+ ResNet50,5.555555552469136e-10,5.555555552469136e-10,2.932551318788108e-10
dunedin_1089,Dunedin,123,DeepLabv3+ ResNet50,3.459010722813594e-11,3.459010722813594e-11,4.7915668421278596e-11
dunedin_109,Dunedin,123,DeepLabv3+ ResNet50,0.6040497227269421,0.7531558581610882,0.36463123046089463
dunedin_1090,Dunedin,123,DeepLabv3+ ResNet50,0.8791648636956314,0.9356974267457997,0.5557653914662722
dunedin_1091,Dunedin,123,DeepLabv3+ ResNet50,0.8647525410851506,0.9274716317928612,0.5535776411947491
dunedin_1092,Dunedin,123,DeepLabv3+ ResNet50,0.7178234371387381,0.835735991976291,0.5077117966052367
dunedin_1093,Dunedin,123,DeepLabv3+ ResNet50,0.8624867350550312,0.926166848677709,0.6276070454722097
dunedin_1094,Dunedin,123,DeepLabv3+ ResNet50,0.8945112957070188,0.9443187778652437,0.6702041500274522
dunedin_1095,Dunedin,123,DeepLabv3+ ResNet50,0.8775655857537296,0.9347908721935828,0.5986992478086717
dunedin_1096,Dunedin,123,DeepLabv3+ ResNet50,0.8748122791520817,0.9332265303358209,0.6178077913974201
dunedin_1097,Dunedin,123,DeepLabv3+ ResNet50,0.8542487104112066,0.92139604101082,0.5869926532588534
dunedin_1098,Dunedin,123,DeepLabv3+ ResNet50,0.8864086408642228,0.939784330565932,0.6439272995217898
dunedin_1099,Dunedin,123,DeepLabv3+ ResNet50,0.8486510965907373,0.9181300875603381,0.5845720370954773
dunedin_11,Dunedin,123,DeepLabv3+ ResNet50,0.8677810595113685,0.929210685687449,0.6155919552159251
dunedin_110,Dunedin,123,DeepLabv3+ ResNet50,0.5154851297821111,0.6802905810842638,0.14339342929763427
dunedin_1100,Dunedin,123,DeepLabv3+ ResNet50,0.874900505902361,0.9332767292430163,0.6016385424318864
dunedin_1101,Dunedin,123,DeepLabv3+ ResNet50,0.827939156157001,0.9058716788993948,0.5941929768049409
dunedin_1102,Dunedin,123,DeepLabv3+ ResNet50,0.8558159628471543,0.9223069312693343,0.6042132141726227
dunedin_1103,Dunedin,123,DeepLabv3+ ResNet50,0.8192038090201883,0.9006179571065724,0.5316678823252864
dunedin_1104,Dunedin,123,DeepLabv3+ ResNet50,0.8547565584097503,0.921691371877457,0.5542951729520842
dunedin_1105,Dunedin,123,DeepLabv3+ ResNet50,0.8588778266961942,0.9240820610815941,0.5897668100529159
dunedin_1106,Dunedin,123,DeepLabv3+ ResNet50,0.8727155302719752,0.9320321385332707,0.6079112686112527
dunedin_1107,Dunedin,123,DeepLabv3+ ResNet50,0.8594525836580049,0.9244146274138446,0.5716350460068976
dunedin_1108,Dunedin,123,DeepLabv3+ ResNet50,0.8627749023532769,0.9263329683723809,0.5143816428230483
dunedin_1109,Dunedin,123,DeepLabv3+ ResNet50,0.8209304502482672,0.9016604122758047,0.5578923100580002
dunedin_111,Dunedin,123,DeepLabv3+ ResNet50,0.8494556138710658,0.9186007033637706,0.39917730020399944
dunedin_1110,Dunedin,123,DeepLabv3+ ResNet50,0.7706413811616186,0.8704657977166433,0.4762480845250575
dunedin_1111,Dunedin,123,DeepLabv3+ ResNet50,0.7673963855241183,0.8683919372127127,0.4817665615158304
dunedin_1112,Dunedin,123,DeepLabv3+ ResNet50,0.7792597246821864,0.8759370134354068,0.4180627867445844
dunedin_1113,Dunedin,123,DeepLabv3+ ResNet50,0.7263420980562643,0.8414810701468745,0.41759649778753083
dunedin_1114,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1115,Dunedin,123,DeepLabv3+ ResNet50,0.8769044740053953,0.9344156680848549,0.621251071138764
dunedin_1116,Dunedin,123,DeepLabv3+ ResNet50,0.8706387023655866,0.9308464550258106,0.5098080133590024
dunedin_1117,Dunedin,123,DeepLabv3+ ResNet50,0.16798478716742116,0.28764893004209063,0.16672021849479185
dunedin_1118,Dunedin,123,DeepLabv3+ ResNet50,0.049366630476416054,0.09408843209148078,0.1679247474257586
dunedin_1119,Dunedin,123,DeepLabv3+ ResNet50,0.9424190638947004,0.970356069307729,0.6759805623103786
dunedin_112,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1120,Dunedin,123,DeepLabv3+ ResNet50,0.7737397421132779,0.8724388631941548,0.5928809789106918
dunedin_1121,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1122,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1123,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1124,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1125,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1126,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1127,Dunedin,123,DeepLabv3+ ResNet50,0.8808536983853322,0.9366530731672214,0.5867837094541432
dunedin_1128,Dunedin,123,DeepLabv3+ ResNet50,0.6755813650694629,0.8063844336693299,0.4160719466236375
dunedin_1129,Dunedin,123,DeepLabv3+ ResNet50,0.8662665036374495,0.9283416939102827,0.5934550321949794
dunedin_113,Dunedin,123,DeepLabv3+ ResNet50,0.8107364615278572,0.8954770379377747,0.4435140700145022
dunedin_1130,Dunedin,123,DeepLabv3+ ResNet50,0.8625580054369113,0.9262079386725196,0.5874409182994419
dunedin_1131,Dunedin,123,DeepLabv3+ ResNet50,0.8819664988937505,0.9372818266554142,0.6356148640028186
dunedin_1132,Dunedin,123,DeepLabv3+ ResNet50,0.8781532275833359,0.9351241578017909,0.6189273810735811
dunedin_1133,Dunedin,123,DeepLabv3+ ResNet50,0.8906254121496523,0.9421489909383666,0.6431088440411938
dunedin_1134,Dunedin,123,DeepLabv3+ ResNet50,0.8623461834264295,0.9260858062809797,0.6169829673635279
dunedin_1135,Dunedin,123,DeepLabv3+ ResNet50,0.8690248181832112,0.9299232516643641,0.615536626917398
dunedin_1136,Dunedin,123,DeepLabv3+ ResNet50,0.8126157886220252,0.8966222116377941,0.595593283816255
dunedin_1137,Dunedin,123,DeepLabv3+ ResNet50,0.8132604406447806,0.8970144855258866,0.5674792319225397
dunedin_1138,Dunedin,123,DeepLabv3+ ResNet50,0.864061578847995,0.9270740716430103,0.6065820565599387
dunedin_1139,Dunedin,123,DeepLabv3+ ResNet50,0.8756781976939603,0.9337190129634312,0.6382043426143639
dunedin_114,Dunedin,123,DeepLabv3+ ResNet50,0.8623710496154774,0.9261001450741569,0.5845767174675474
dunedin_1140,Dunedin,123,DeepLabv3+ ResNet50,0.8491234879360254,0.9184064703907433,0.5795155231236678
dunedin_1141,Dunedin,123,DeepLabv3+ ResNet50,0.8181268643969958,0.8999667519552019,0.5462604986011949
dunedin_1142,Dunedin,123,DeepLabv3+ ResNet50,0.8359810141911223,0.9106641165996764,0.5583193004533297
dunedin_1143,Dunedin,123,DeepLabv3+ ResNet50,0.8594077214622479,0.9243886766118801,0.5623238775137086
dunedin_1144,Dunedin,123,DeepLabv3+ ResNet50,0.8558458131043375,0.9223242653684441,0.5695124605518296
dunedin_1145,Dunedin,123,DeepLabv3+ ResNet50,0.8407328935333925,0.9134762533845454,0.5026234072197097
dunedin_1146,Dunedin,123,DeepLabv3+ ResNet50,0.8605845181702096,0.925068987476915,0.5252721617602928
dunedin_1147,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1148,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1149,Dunedin,123,DeepLabv3+ ResNet50,0.7510696227168334,0.8578409595741544,0.4906552094576728
dunedin_115,Dunedin,123,DeepLabv3+ ResNet50,0.8453868795366917,0.9162164193438641,0.5589785042825012
dunedin_1150,Dunedin,123,DeepLabv3+ ResNet50,0.7299840510381181,0.8439199778745462,0.4283003524041899
dunedin_1151,Dunedin,123,DeepLabv3+ ResNet50,0.7706422018523973,0.8704663212491164,0.36575875494607546
dunedin_1152,Dunedin,123,DeepLabv3+ ResNet50,0.6030927835460729,0.752411575578623,0.21282051292143328
dunedin_1153,Dunedin,123,DeepLabv3+ ResNet50,0.4947655894631423,0.6619975639566992,0.21074380171812032
dunedin_1154,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1155,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1156,Dunedin,123,DeepLabv3+ ResNet50,0.9107895824728335,0.9533122755399883,0.5402960526441806
dunedin_1157,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1158,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1159,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_116,Dunedin,123,DeepLabv3+ ResNet50,0.7698614498481144,0.8699680417513415,0.4564533053567065
dunedin_1160,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1161,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1162,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1163,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1164,Dunedin,123,DeepLabv3+ ResNet50,0.7954367984387617,0.8860649387717818,0.48797510931934085
dunedin_1165,Dunedin,123,DeepLabv3+ ResNet50,0.8603279445063378,0.9249207345907852,0.5034955981372881
dunedin_1166,Dunedin,123,DeepLabv3+ ResNet50,0.8403364873189626,0.913242217506778,0.5782400929334999
dunedin_1167,Dunedin,123,DeepLabv3+ ResNet50,0.8505334598121884,0.9192305659779532,0.5730534967352076
dunedin_1168,Dunedin,123,DeepLabv3+ ResNet50,0.863568813267431,0.9267903681574063,0.6043791935729669
dunedin_1169,Dunedin,123,DeepLabv3+ ResNet50,0.8472728358924558,0.91732289830707,0.5495322952242776
dunedin_117,Dunedin,123,DeepLabv3+ ResNet50,0.9325480153652622,0.9650968648133859,0.6619426751646187
dunedin_1170,Dunedin,123,DeepLabv3+ ResNet50,0.8572965432450734,0.9231660354540446,0.6011516800615893
dunedin_1171,Dunedin,123,DeepLabv3+ ResNet50,0.8069977251979898,0.8931917444550028,0.5511147142290201
dunedin_1172,Dunedin,123,DeepLabv3+ ResNet50,0.8478114478127289,0.9176384839653897,0.6036407122029811
dunedin_1173,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1174,Dunedin,123,DeepLabv3+ ResNet50,0.8061892481669689,0.8926963207034998,0.523498694532523
dunedin_1175,Dunedin,123,DeepLabv3+ ResNet50,0.7973777436911272,0.8872678506116909,0.5747318376496509
dunedin_1176,Dunedin,123,DeepLabv3+ ResNet50,0.8481147043727564,0.9178160883261363,0.5607550292602196
dunedin_1177,Dunedin,123,DeepLabv3+ ResNet50,0.8649889950511254,0.9276076130705181,0.6097287060697398
dunedin_1178,Dunedin,123,DeepLabv3+ ResNet50,0.8807421858554074,0.9365900254476186,0.624416069761174
dunedin_1179,Dunedin,123,DeepLabv3+ ResNet50,0.9087145917066873,0.9521744064356176,0.6131570480018336
dunedin_118,Dunedin,123,DeepLabv3+ ResNet50,0.8263362487857909,0.9049114031822045,0.5359096523761196
dunedin_1180,Dunedin,123,DeepLabv3+ ResNet50,0.9087989302851147,0.9522207036749935,0.6574984510124795
dunedin_1181,Dunedin,123,DeepLabv3+ ResNet50,0.9054355823470648,0.9503712334706601,0.6328378019654026
dunedin_1182,Dunedin,123,DeepLabv3+ ResNet50,0.6785576179443226,0.8085008351096916,0.39820286570551117
dunedin_1183,Dunedin,123,DeepLabv3+ ResNet50,0.8873784505354609,0.9403291112957585,0.5495049504981906
dunedin_1184,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1185,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1186,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1187,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1188,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1189,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_119,Dunedin,123,DeepLabv3+ ResNet50,0.8491785513867888,0.91843867727091,0.511845904364546
dunedin_1190,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1191,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1192,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1193,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1194,Dunedin,123,DeepLabv3+ ResNet50,7.80031201187205e-11,7.80031201187205e-11,1.2804097309500117e-10
dunedin_1195,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1196,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1197,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1198,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1199,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_12,Dunedin,123,DeepLabv3+ ResNet50,0.9171173044933744,0.9567670192570829,0.706336384855388
dunedin_120,Dunedin,123,DeepLabv3+ ResNet50,0.8816738816741813,0.9371165644172625,0.620496951784498
dunedin_1200,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1201,Dunedin,123,DeepLabv3+ ResNet50,0.8899236412638271,0.9417561872168285,0.6011538461551246
dunedin_1202,Dunedin,123,DeepLabv3+ ResNet50,0.8339265850947805,0.9094438042094457,0.5100823464384145
dunedin_1203,Dunedin,123,DeepLabv3+ ResNet50,0.879441380195165,0.9358540143495091,0.5591342931032045
dunedin_1204,Dunedin,123,DeepLabv3+ ResNet50,0.8509526934014552,0.919475356053132,0.5440848064155189
dunedin_1205,Dunedin,123,DeepLabv3+ ResNet50,0.8881928211522641,0.9407861434514048,0.6117940641051939
dunedin_1206,Dunedin,123,DeepLabv3+ ResNet50,0.8896124822087043,0.9415819281303932,0.5968621528663007
dunedin_1207,Dunedin,123,DeepLabv3+ ResNet50,0.7366243794823294,0.8483404795937248,0.47565928134747515
dunedin_1208,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1209,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_121,Dunedin,123,DeepLabv3+ ResNet50,0.6899868949730124,0.8165588703975113,0.49409858829142034
dunedin_1210,Dunedin,123,DeepLabv3+ ResNet50,0.8084677419740992,0.8940914158423532,0.6975609756589333
dunedin_1211,Dunedin,123,DeepLabv3+ ResNet50,0.5433240743243934,0.7040958971135597,0.2202879142990086
dunedin_1212,Dunedin,123,DeepLabv3+ ResNet50,0.49915022660707287,0.6659108843767954,0.32601891542720957
dunedin_1213,Dunedin,123,DeepLabv3+ ResNet50,0.8665837283630412,0.9285238215624457,0.571958133451496
dunedin_1214,Dunedin,123,DeepLabv3+ ResNet50,0.40232600400868024,0.5737981080786083,0.36815625926699747
dunedin_1215,Dunedin,123,DeepLabv3+ ResNet50,0.7816349795907372,0.8774356010569296,0.21053723294741197
dunedin_1216,Dunedin,123,DeepLabv3+ ResNet50,0.9725027097952227,0.9860596945858466,0.6137921484482878
dunedin_1217,Dunedin,123,DeepLabv3+ ResNet50,0.829479871119111,0.9067931101221081,0.49308096071661295
dunedin_1218,Dunedin,123,DeepLabv3+ ResNet50,0.8112359550985987,0.8957816377300519,0.7188081937208924
dunedin_1219,Dunedin,123,DeepLabv3+ ResNet50,0.39462476135416913,0.5659224936861212,0.305378536851762
dunedin_122,Dunedin,123,DeepLabv3+ ResNet50,0.7941827953088453,0.8852863792755664,0.3631872655778831
dunedin_1220,Dunedin,123,DeepLabv3+ ResNet50,0.27069645208471116,0.426059979347153,0.2702020202480933
dunedin_1221,Dunedin,123,DeepLabv3+ ResNet50,0.6812126387730041,0.8103824859053671,0.44195574981038094
dunedin_1222,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
dunedin_1223,Dunedin,123,DeepLabv3+ ResNet50,1.0,1.0,1.0
