image_name,seed,method,mIoU,F1,Boundary_IoU
dunedin_1021,42,Compact-ResUNet target-adapted,0.5692563012140138,0.7255109325015695,0.2652048129421224
dunedin_1022,42,Compact-ResUNet target-adapted,0.8379672275778274,0.9118413157802479,0.3918384410091268
dunedin_1023,42,Compact-ResUNet target-adapted,0.7105271632373571,0.8307698100420889,0.42056387118474886
dunedin_1024,42,Compact-ResUNet target-adapted,0.7550951352198716,0.8604606326655738,0.4874437443755908
dunedin_1025,42,Compact-ResUNet target-adapted,0.7852305100154243,0.8796964936573634,0.4848727175806156
dunedin_1026,42,Compact-ResUNet target-adapted,0.8108503466262026,0.8955465018264291,0.5149961874110078
dunedin_1027,42,Compact-ResUNet target-adapted,0.6309860901560145,0.773747972425123,0.32512101601518967
dunedin_1028,42,Compact-ResUNet target-adapted,0.6056248228964036,0.7543789984559236,0.35599204376039123
dunedin_1029,42,Compact-ResUNet target-adapted,0.5610178079319307,0.7187846353591637,0.3257234868552018
dunedin_103,42,Compact-ResUNet target-adapted,0.8577946768068045,0.9234547687271839,0.49451994739703503
dunedin_1030,42,Compact-ResUNet target-adapted,0.7082113714296028,0.8291847054463738,0.4307642126682577
dunedin_1031,42,Compact-ResUNet target-adapted,0.7332633237073142,0.8461072402303346,0.4669247264938994
dunedin_1032,42,Compact-ResUNet target-adapted,0.5751071396010075,0.7302451054174838,0.31681407790162514
dunedin_1033,42,Compact-ResUNet target-adapted,0.7500461138595204,0.8571729715228157,0.4195705622038689
dunedin_1034,42,Compact-ResUNet target-adapted,0.7605630697666804,0.8639997996406905,0.3833447890725506
dunedin_1035,42,Compact-ResUNet target-adapted,0.7839258077290208,0.8788771420117566,0.39870027670043234
dunedin_1036,42,Compact-ResUNet target-adapted,0.7051456509438649,0.827079669767137,0.40618029130165295
dunedin_1037,42,Compact-ResUNet target-adapted,0.7546255556955137,0.8601556648322141,0.3923649362634224
dunedin_1038,42,Compact-ResUNet target-adapted,0.5956492447351329,0.7465917045368978,0.372195226527897
dunedin_1039,42,Compact-ResUNet target-adapted,0.7921562159009921,0.8840258554164804,0.4946927008266835
dunedin_104,42,Compact-ResUNet target-adapted,0.3723659526226065,0.5426627670411284,0.24596166272348363
dunedin_1040,42,Compact-ResUNet target-adapted,0.5628113942182005,0.7202550433151691,0.2657147956478111
dunedin_1041,42,Compact-ResUNet target-adapted,0.7108070500933741,0.8309610952963992,0.4508922611390197
dunedin_1042,42,Compact-ResUNet target-adapted,0.6252721271574118,0.7694368428636477,0.41279069767667953
dunedin_1043,42,Compact-ResUNet target-adapted,0.7542108444564634,0.8598861953678536,0.4514269424489201
dunedin_1044,42,Compact-ResUNet target-adapted,0.7733654836365675,0.8722008979790205,0.5014529815200068
dunedin_1045,42,Compact-ResUNet target-adapted,0.38590892512975317,0.5569037302986335,0.31871299871650594
dunedin_1046,42,Compact-ResUNet target-adapted,0.8433354390496945,0.915010281017306,0.5751469353841185
dunedin_1047,42,Compact-ResUNet target-adapted,5.586592175649949e-10,5.586592175649949e-10,3.472222221016589e-10
dunedin_1048,42,Compact-ResUNet target-adapted,1.2360939429868859e-10,1.2360939429868859e-10,1.7761989339651511e-10
dunedin_1049,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_105,42,Compact-ResUNet target-adapted,0.6921057516382697,0.8180407766688846,0.4209544759017743
dunedin_1050,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1051,42,Compact-ResUNet target-adapted,2.6752273942569495e-11,2.6752273942569495e-11,2.6406126220586053e-11
dunedin_1052,42,Compact-ResUNet target-adapted,9.267840592282868e-11,9.267840592282868e-11,9.372071226862972e-11
dunedin_1053,42,Compact-ResUNet target-adapted,0.5594134790900057,0.7174665174964481,0.2888171873789019
dunedin_1054,42,Compact-ResUNet target-adapted,0.676977033601817,0.8073778233534725,0.3761662093321201
dunedin_1055,42,Compact-ResUNet target-adapted,0.7370600830328642,0.848629348209878,0.38749547006544566
dunedin_1056,42,Compact-ResUNet target-adapted,0.689073826784041,0.8159191337372299,0.35456155890311214
dunedin_1057,42,Compact-ResUNet target-adapted,0.6628709398507874,0.797260838426947,0.3819738266280233
dunedin_1058,42,Compact-ResUNet target-adapted,0.7915465994964317,0.8836461186316462,0.426139604265726
dunedin_1059,42,Compact-ResUNet target-adapted,0.6930588809083832,0.8187061758140782,0.4243978152394507
dunedin_106,42,Compact-ResUNet target-adapted,0.7570485367605414,0.8617275173923178,0.45656995830488356
dunedin_1060,42,Compact-ResUNet target-adapted,0.7502068634169831,0.8572779356518663,0.4309519934915688
dunedin_1061,42,Compact-ResUNet target-adapted,0.7546707464121736,0.8601850209849115,0.44822126802252926
dunedin_1062,42,Compact-ResUNet target-adapted,0.7132304598370719,0.8326147317096139,0.452271058429574
dunedin_1063,42,Compact-ResUNet target-adapted,0.6826932463833466,0.8114292344734654,0.41266951280855624
dunedin_1064,42,Compact-ResUNet target-adapted,0.696063776781581,0.8207990599296043,0.41698159855999545
dunedin_1065,42,Compact-ResUNet target-adapted,0.5925373539065971,0.744142487399682,0.3714643108445447
dunedin_1066,42,Compact-ResUNet target-adapted,0.7882184104435986,0.881568387664304,0.44073921123848087
dunedin_1067,42,Compact-ResUNet target-adapted,0.6490804664388825,0.7872029044652019,0.3923606090040854
dunedin_1068,42,Compact-ResUNet target-adapted,0.7237771171090679,0.8397571935782688,0.43668157623219117
dunedin_1069,42,Compact-ResUNet target-adapted,0.7454117647061547,0.8541385818280753,0.44207572610429274
dunedin_107,42,Compact-ResUNet target-adapted,0.7481334654790345,0.8559225943009452,0.5071619890589593
dunedin_1070,42,Compact-ResUNet target-adapted,0.7219464955818892,0.838523725834879,0.3705522746841402
dunedin_1071,42,Compact-ResUNet target-adapted,0.7408640251980614,0.8511451951150327,0.3766688173125796
dunedin_1072,42,Compact-ResUNet target-adapted,0.716249215879877,0.8346680764688149,0.38461870255481234
dunedin_1073,42,Compact-ResUNet target-adapted,0.6779840261064611,0.8080935402937491,0.33887861984103723
dunedin_1074,42,Compact-ResUNet target-adapted,0.711782203828619,0.8316270635791382,0.41039793465812696
dunedin_1075,42,Compact-ResUNet target-adapted,0.7950354609931349,0.8858158830502483,0.4757045577818217
dunedin_1076,42,Compact-ResUNet target-adapted,0.8264876288514075,0.9050021645874257,0.5012464636858877
dunedin_1077,42,Compact-ResUNet target-adapted,0.7393161361942537,0.8501227819477932,0.3905307956059195
dunedin_1078,42,Compact-ResUNet target-adapted,0.8508158508506257,0.9193954660051139,0.7142857143537416
dunedin_1079,42,Compact-ResUNet target-adapted,0.4000000000902256,0.5714285714746049,0.2415940225103868
dunedin_108,42,Compact-ResUNet target-adapted,0.6119033273088931,0.7592308011798823,0.30800049564533477
dunedin_1080,42,Compact-ResUNet target-adapted,0.47972205518851496,0.6483948164538942,0.1220762046474307
dunedin_1081,42,Compact-ResUNet target-adapted,0.24906386252949556,0.3988008459789335,0.2761955676551507
dunedin_1082,42,Compact-ResUNet target-adapted,0.7990496207639673,0.8883019251288246,0.410789730266318
dunedin_1083,42,Compact-ResUNet target-adapted,2.3041474649068783e-10,2.3041474649068783e-10,2.11416490441561e-10
dunedin_1084,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1085,42,Compact-ResUNet target-adapted,3.602305475374557e-11,3.602305475374557e-11,3.834355828073836e-11
dunedin_1086,42,Compact-ResUNet target-adapted,3.311258277049252e-10,3.311258277049252e-10,2.4691358018594726e-10
dunedin_1087,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1088,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1089,42,Compact-ResUNet target-adapted,2.293577981125326e-10,2.293577981125326e-10,1.4388489206562808e-10
dunedin_109,42,Compact-ResUNet target-adapted,0.6742670383549471,0.8054474261373047,0.27873497555285986
dunedin_1090,42,Compact-ResUNet target-adapted,0.48289846918563684,0.6512899962064448,0.33670051023379527
dunedin_1091,42,Compact-ResUNet target-adapted,0.7239978007799489,0.8399057127012758,0.43863554014473505
dunedin_1092,42,Compact-ResUNet target-adapted,0.7246824876646616,0.8403662620194314,0.40425267088599887
dunedin_1093,42,Compact-ResUNet target-adapted,0.7620804779479582,0.8649780614281052,0.46628275013305287
dunedin_1094,42,Compact-ResUNet target-adapted,0.7581279028227822,0.8624263361106584,0.4584284238608153
dunedin_1095,42,Compact-ResUNet target-adapted,0.6967355096605151,0.8212659023088799,0.3724820334913929
dunedin_1096,42,Compact-ResUNet target-adapted,0.7282393646450241,0.8427528958577204,0.4704752189076418
dunedin_1097,42,Compact-ResUNet target-adapted,0.7461018511409656,0.854591443967994,0.47295399412803135
dunedin_1098,42,Compact-ResUNet target-adapted,0.7784700697917025,0.8754379205074985,0.5053789869741442
dunedin_1099,42,Compact-ResUNet target-adapted,0.6254700206958488,0.7695866582983535,0.37873201764010206
dunedin_11,42,Compact-ResUNet target-adapted,0.7548791735846617,0.8603203969223181,0.4688122874912979
dunedin_110,42,Compact-ResUNet target-adapted,0.7404777436090203,0.8508902183069965,0.23397825166153377
dunedin_1100,42,Compact-ResUNet target-adapted,0.5654428926021882,0.7224062854980817,0.3171868263087175
dunedin_1101,42,Compact-ResUNet target-adapted,0.6704702050364655,0.8027323121536627,0.38834394151814366
dunedin_1102,42,Compact-ResUNet target-adapted,0.6772985002855416,0.8076063982292137,0.4225561899680666
dunedin_1103,42,Compact-ResUNet target-adapted,0.734207086038716,0.8467351932181414,0.410855941991687
dunedin_1104,42,Compact-ResUNet target-adapted,0.6815376599320541,0.8106124247725541,0.4224139621542849
dunedin_1105,42,Compact-ResUNet target-adapted,0.7552545484504022,0.8605641262882177,0.4657653728749772
dunedin_1106,42,Compact-ResUNet target-adapted,0.6086898180457185,0.7567522479691067,0.40829886190837755
dunedin_1107,42,Compact-ResUNet target-adapted,0.6794203067481818,0.8091128873672286,0.38589290662339654
dunedin_1108,42,Compact-ResUNet target-adapted,0.7326178297408361,0.8456773526916206,0.3663741484591429
dunedin_1109,42,Compact-ResUNet target-adapted,0.6440931239852257,0.7835238948312717,0.3335443610397632
dunedin_111,42,Compact-ResUNet target-adapted,0.785955879806774,0.8801515073168984,0.2827668501509574
dunedin_1110,42,Compact-ResUNet target-adapted,0.7012719512460424,0.8244089967300426,0.3953010702338824
dunedin_1111,42,Compact-ResUNet target-adapted,0.6444831944205722,0.7838124422396189,0.4155865145314168
dunedin_1112,42,Compact-ResUNet target-adapted,0.6066420277329385,0.7551676319442774,0.32568807339775135
dunedin_1113,42,Compact-ResUNet target-adapted,0.6574786769306654,0.7933479761535543,0.33625897052332976
dunedin_1114,42,Compact-ResUNet target-adapted,1.9230769227071007e-10,1.9230769227071007e-10,1.7699115041115202e-10
dunedin_1115,42,Compact-ResUNet target-adapted,0.66379097856387,0.7979259259289196,0.612088407775729
dunedin_1116,42,Compact-ResUNet target-adapted,0.5152389108592791,0.6800761347487968,0.25942651701482183
dunedin_1117,42,Compact-ResUNet target-adapted,0.18226550369990152,0.30833260909517624,0.1596806387262822
dunedin_1118,42,Compact-ResUNet target-adapted,0.12280852897211798,0.21875239776253066,0.12809950091794264
dunedin_1119,42,Compact-ResUNet target-adapted,0.8193533487306266,0.9007083195818611,0.35186273358383047
dunedin_112,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1120,42,Compact-ResUNet target-adapted,0.40452428480342484,0.5760303174052095,0.2795149968551682
dunedin_1121,42,Compact-ResUNet target-adapted,8.576329330310776e-11,8.576329330310776e-11,9.551098375401041e-11
dunedin_1122,42,Compact-ResUNet target-adapted,1.338688085496829e-10,1.338688085496829e-10,1.6129032255463058e-10
dunedin_1123,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1124,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1125,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1126,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1127,42,Compact-ResUNet target-adapted,0.683875739645438,0.812263902310628,0.36295009286632635
dunedin_1128,42,Compact-ResUNet target-adapted,0.5593473597966901,0.7174121356376659,0.2979869281082458
dunedin_1129,42,Compact-ResUNet target-adapted,0.7692980668978449,0.869608215021222,0.4881183932357545
dunedin_113,42,Compact-ResUNet target-adapted,0.48058650065956265,0.6491839557419132,0.2851162790808509
dunedin_1130,42,Compact-ResUNet target-adapted,0.7658544517552275,0.867403823677426,0.46666818971153556
dunedin_1131,42,Compact-ResUNet target-adapted,0.7318085796158501,0.8451379537316982,0.43780828203372885
dunedin_1132,42,Compact-ResUNet target-adapted,0.7280913631783317,0.8426537840442913,0.3933098897295448
dunedin_1133,42,Compact-ResUNet target-adapted,0.8397132740735389,0.9128740721799228,0.5306342148384493
dunedin_1134,42,Compact-ResUNet target-adapted,0.7446565508242294,0.8536425699056369,0.43529625921646437
dunedin_1135,42,Compact-ResUNet target-adapted,0.7498728728376558,0.8570598292909711,0.4395717835988538
dunedin_1136,42,Compact-ResUNet target-adapted,0.6080446531413602,0.7562534435263947,0.38791745031416686
dunedin_1137,42,Compact-ResUNet target-adapted,0.7125205147114709,0.8321307786860797,0.3966992665048199
dunedin_1138,42,Compact-ResUNet target-adapted,0.7158769625636985,0.8344152619125103,0.4148900111862948
dunedin_1139,42,Compact-ResUNet target-adapted,0.6860307385978645,0.8137820063331288,0.4577576205053101
dunedin_114,42,Compact-ResUNet target-adapted,0.7756964457257326,0.8736813632676628,0.5194994532883024
dunedin_1140,42,Compact-ResUNet target-adapted,0.7668549177059573,0.8680451462325428,0.46378958710227464
dunedin_1141,42,Compact-ResUNet target-adapted,0.7611585195618393,0.8643838826627901,0.4318686744025511
dunedin_1142,42,Compact-ResUNet target-adapted,0.7224121366493259,0.8388377221430543,0.42164033999477485
dunedin_1143,42,Compact-ResUNet target-adapted,0.7113929844852662,0.8313613424085988,0.39867041886007043
dunedin_1144,42,Compact-ResUNet target-adapted,0.7012882447669203,0.8244202555609573,0.4262818912591086
dunedin_1145,42,Compact-ResUNet target-adapted,0.6510786849846772,0.7886706925666043,0.41689786944764223
dunedin_1146,42,Compact-ResUNet target-adapted,0.4038379531043958,0.5753341433843357,0.16756756759756514
dunedin_1147,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1148,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1149,42,Compact-ResUNet target-adapted,0.7215568862296825,0.8382608695659386,0.45142316984086306
dunedin_115,42,Compact-ResUNet target-adapted,0.7297109933452525,0.8437374753962507,0.4022298692377089
dunedin_1150,42,Compact-ResUNet target-adapted,0.7457545400988602,0.8543635694125005,0.41887183351145235
dunedin_1151,42,Compact-ResUNet target-adapted,0.8357305072039568,0.9105154639212159,0.43682795706494254
dunedin_1152,42,Compact-ResUNet target-adapted,2.1199915199889763e-11,2.1199915199889763e-11,0.014092446504278893
dunedin_1153,42,Compact-ResUNet target-adapted,0.42324955119285235,0.5947650583539967,0.16275764042908616
dunedin_1154,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1155,42,Compact-ResUNet target-adapted,8.920606600453111e-11,8.920606600453111e-11,1.0989010987803405e-10
dunedin_1156,42,Compact-ResUNet target-adapted,0.9600824742271333,0.9796347723639669,0.6494565217510375
dunedin_1157,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1158,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1159,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_116,42,Compact-ResUNet target-adapted,0.7932012847976809,0.8846762396635978,0.4866978163489396
dunedin_1160,42,Compact-ResUNet target-adapted,4.3103448257282997e-10,4.3103448257282997e-10,3.731343282189797e-10
dunedin_1161,42,Compact-ResUNet target-adapted,4.690431519479811e-11,4.690431519479811e-11,5.330490404833129e-11
dunedin_1162,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1163,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1164,42,Compact-ResUNet target-adapted,0.7054364810977787,0.8272796892951325,0.4047477744830673
dunedin_1165,42,Compact-ResUNet target-adapted,0.7121559792513773,0.8318821274246793,0.3545304874482433
dunedin_1166,42,Compact-ResUNet target-adapted,0.6935563145097058,0.8190531469989887,0.3944613627726626
dunedin_1167,42,Compact-ResUNet target-adapted,0.6715558017644594,0.8035098811005835,0.3641854926404153
dunedin_1168,42,Compact-ResUNet target-adapted,0.7865307808843858,0.8805118717237784,0.44886709315932805
dunedin_1169,42,Compact-ResUNet target-adapted,0.7587064312776862,0.8628005422444401,0.4398567119170441
dunedin_117,42,Compact-ResUNet target-adapted,0.5911981945035331,0.7430855521895975,0.3059192580563841
dunedin_1170,42,Compact-ResUNet target-adapted,0.7127127330298535,0.832261849036356,0.40764365447777745
dunedin_1171,42,Compact-ResUNet target-adapted,0.6484073328120892,0.7867076539944848,0.4053059598317155
dunedin_1172,42,Compact-ResUNet target-adapted,0.6707810867315127,0.802955087363472,0.37052004680027095
dunedin_1173,42,Compact-ResUNet target-adapted,2.8011204473946436e-10,2.8011204473946436e-10,1.4409221899941033e-10
dunedin_1174,42,Compact-ResUNet target-adapted,0.19651002824417846,0.3284720121069381,0.063259426292581
dunedin_1175,42,Compact-ResUNet target-adapted,0.584662314032266,0.7379014555403184,0.31521945058523015
dunedin_1176,42,Compact-ResUNet target-adapted,0.6856061449407931,0.8134832054314457,0.4237134562410109
dunedin_1177,42,Compact-ResUNet target-adapted,0.761817150778449,0.8648084171978451,0.5093088176657445
dunedin_1178,42,Compact-ResUNet target-adapted,0.7012990441995811,0.8244277178553392,0.46207105557753153
dunedin_1179,42,Compact-ResUNet target-adapted,0.6504709423706724,0.7882246523361782,0.5458909912466934
dunedin_118,42,Compact-ResUNet target-adapted,0.7625040756447261,0.8652508509696144,0.4422667467410478
dunedin_1180,42,Compact-ResUNet target-adapted,0.8405797101451362,0.9133858267717152,0.5794217244084933
dunedin_1181,42,Compact-ResUNet target-adapted,0.8494968931160155,0.9186248393039915,0.5231206023959434
dunedin_1182,42,Compact-ResUNet target-adapted,0.6801217956644031,0.8096101097183346,0.3522972556324985
dunedin_1183,42,Compact-ResUNet target-adapted,0.4736292295162209,0.6428065079453589,0.38328491318570845
dunedin_1184,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1185,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1186,42,Compact-ResUNet target-adapted,9.746588693007154e-11,9.746588693007154e-11,8.944543827464709e-11
dunedin_1187,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1188,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1189,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_119,42,Compact-ResUNet target-adapted,0.7317419138100156,0.8450934957160693,0.3707182320465167
dunedin_1190,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1191,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1192,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1193,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1194,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1195,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1196,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1197,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1198,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1199,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_12,42,Compact-ResUNet target-adapted,0.5187228044400397,0.6831039909620955,0.3682951397712378
dunedin_120,42,Compact-ResUNet target-adapted,0.7580517929190245,0.8623770880608921,0.48739074066543686
dunedin_1200,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1201,42,Compact-ResUNet target-adapted,0.749868766404545,0.8570571471427557,0.40691743704333516
dunedin_1202,42,Compact-ResUNet target-adapted,0.7046449684925555,0.8267351636459194,0.3681675772264619
dunedin_1203,42,Compact-ResUNet target-adapted,0.7345911195700131,0.8469905227601947,0.39561580779332095
dunedin_1204,42,Compact-ResUNet target-adapted,0.7359276260520207,0.8478782352529649,0.44864416814813823
dunedin_1205,42,Compact-ResUNet target-adapted,0.7220876737380272,0.8386189446098973,0.4675535487732899
dunedin_1206,42,Compact-ResUNet target-adapted,0.6383767145806429,0.7792795257639281,0.3052066245717957
dunedin_1207,42,Compact-ResUNet target-adapted,0.7196858736647459,0.8369969012198739,0.48223237161923677
dunedin_1208,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1209,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_121,42,Compact-ResUNet target-adapted,0.6365500296540938,0.777916981601166,0.4272025462198578
dunedin_1210,42,Compact-ResUNet target-adapted,0.13824739009369671,0.24291272931509414,0.17591897977584703
dunedin_1211,42,Compact-ResUNet target-adapted,0.5323132908782858,0.694783885314894,0.1347287441346052
dunedin_1212,42,Compact-ResUNet target-adapted,0.4533008212474367,0.623822424951427,0.1174265717909238
dunedin_1213,42,Compact-ResUNet target-adapted,0.5667667492174565,0.7234858022104861,0.3806364467070016
dunedin_1214,42,Compact-ResUNet target-adapted,0.4551331781883855,0.625555358101554,0.27564825255705616
dunedin_1215,42,Compact-ResUNet target-adapted,0.021093820277455485,0.041316125624275835,0.06389228888460485
dunedin_1216,42,Compact-ResUNet target-adapted,0.25825670001128287,0.4104992248540124,0.39596552137318347
dunedin_1217,42,Compact-ResUNet target-adapted,0.8962695455073331,0.9452976214596513,0.6184960121570594
dunedin_1218,42,Compact-ResUNet target-adapted,0.7855530474524711,0.8798988622149306,0.6781818182403306
dunedin_1219,42,Compact-ResUNet target-adapted,0.512820512829835,0.6779661016989885,0.25456339419697677
dunedin_122,42,Compact-ResUNet target-adapted,0.6511709710272126,0.788738395300053,0.3257015217119191
dunedin_1220,42,Compact-ResUNet target-adapted,0.4525959368563662,0.623154623183904,0.40384615390347633
dunedin_1221,42,Compact-ResUNet target-adapted,0.7241379310368491,0.840000000000796,0.2955010225068933
dunedin_1222,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1223,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1224,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1225,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1226,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1227,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1228,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1229,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_123,42,Compact-ResUNet target-adapted,0.7891593883962713,0.8821566077503846,0.24758507135429425
dunedin_1230,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1231,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1232,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1233,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1234,42,Compact-ResUNet target-adapted,9.345794391649924e-11,9.345794391649924e-11,1.6155088850378822e-10
dunedin_1235,42,Compact-ResUNet target-adapted,1.0,1.0,1.0
dunedin_1236,42,Compact-ResUNet target-adapted,5.7306590254595604e-11,5.7306590254595604e-11,7.633587785676825e-11
dunedin_1237,42,Compact-ResUNet target-adapted,1.2360939429868859e-10,1.2360939429868859e-10,1.5037593982701113e-10
dunedin_1238,42,Compact-ResUNet target-adapted,0.7987312398291261,0.8881051511674627,0.4660072045300875
dunedin_1239,42,Compact-ResUNet target-adapted,0.7077938021075527,0.82889843168887,0.40239154616368106
dunedin_124,42,Compact-ResUNet target-adapted,4.6296296274862825e-10,4.6296296274862825e-10,2.3529411759169546e-10
dunedin_1240,42,Compact-ResUNet target-adapted,0.7492623408387394,0.8566609174006301,0.4022302841435509
dunedin_1241,42,Compact-ResUNet target-adapted,0.6617571404076923,0.7964546976404038,0.3710473333082566
dunedin_1242,42,Compact-ResUNet target-adapted,0.8147901563349919,0.8979442096825292,0.5296503766670323
dunedin_1243,42,Compact-ResUNet target-adapted,0.7629571460626398,0.8655424753421155,0.45154357170888904
dunedin_1244,42,Compact-ResUNet target-adapted,0.6863771225876281,0.8140256570064571,0.35056876939126475
dunedin_1245,42,Compact-ResUNet target-adapted,0.6308666441121811,0.7736581606953746,0.3858889277025086
dunedin_1246,42,Compact-ResUNet target-adapted,1.122964626601651e-11,1.122964626601651e-11,2.28154232255803e-11
dunedin_1247,42,Compact-ResUNet target-adapted,2.0350020349606226e-11,2.0350020349606226e-11,2.4479804160967446e-11
dunedin_1248,42,Compact-ResUNet target-adapted,0.08170295742904873,0.15106357409220325,0.060891279302142796
dunedin_1249,42,Compact-ResUNet target-adapted,7.142857137755102e-10,7.142857137755102e-10,4.901960781910803e-10
